x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	6.246161775449386e-21	3.2443861528779104e-14	1.4676903951728325e-11	5.938434606543377e-13	1.41017510227312e-26	6.471082390017244e-31	4.846271674243206e-21	1.5555511678562044e-22	0.9999541136030204	0.03109966084083937	2.9098059162303916e-06	0.9999999958400068
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	7.204457324443123e-17	2.6123616694469377e-15	1.7122422604999303e-11	1.6165599304721132e-16	6.265212824900564e-26	3.710521674335803e-30	1.3816705346400436e-27	7.053199105252763e-27	0.9999407793152699	0.8361953896589679	0.9784227929486369	0.9994742001994502
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	7.986268978884164e-24	3.0278088250062112e-27	1.0915821634715088e-21	2.8595688851003e-22	2.1967855571216806e-37	9.859378645331448e-42	5.228754042260159e-41	3.7313606824869673e-44	0.9999551210807304	0.0007131143988263253	0.9997620382298242	0.003770310915421229
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	1.89183074820031e-18	3.5553652153088964e-18	1.526758821160774e-19	1.5239177423184984e-21	5.201542808965038e-32	5.63147800928208e-35	1.4780654349739321e-33	1.366486549429937e-33	0.9989185155520204	0.48038726552445504	0.9723692483405755	0.9604197867092871
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	2.81933287688561e-35	1.0268309372358904e-31	5.55896043952651e-17	3.1295810526383e-16	7.011477246615138e-44	1.3239713593329056e-45	3.262918405881251e-43	1.7918568948053443e-44	0.9814670403140457	0.052057022250427014	0.17687588995027984	0.9311956042090404
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	5.450298137667419e-39	4.4941158534694634e-46	3.978716644456474e-21	1.5663945215847695e-22	1.6636214577992269e-49	1.1418586844505695e-50	8.145809725555929e-60	5.1236854383440844e-58	0.9357715165420761	0.9843504609049796	0.9999999999510357	4.487144756360351e-08
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	9.6796021118456e-35	2.4720665672431255e-33	3.5886517951653916e-19	5.3629015016748285e-21	6.083589382529521e-46	1.0416611969166096e-46	5.413852900789285e-45	2.5233482545414342e-45	0.8538070787402986	0.31791411168239364	0.10101918605867316	0.9603556423084976
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	8.494741037758066e-28	2.7413313564550355e-34	2.4673961351907765e-16	6.672689258414017e-20	6.507551026769283e-37	8.742496975536838e-41	3.2911058896267244e-44	4.738627176962191e-46	0.9998656741591988	0.014193914341797433	0.9999999494263555	5.420192315709212e-06
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	7.082326329691559e-32	6.307471080788723e-32	9.51793723986218e-14	2.1695132103679185e-13	1.0239200014050326e-40	3.352375612837446e-41	4.678354110326041e-44	3.2372964699637444e-40	0.7533490078806205	0.999855506649988	0.999543302454189	0.9061625282358239
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	1.2844885341375945e-26	1.429059078823511e-25	6.090684082667469e-12	1.733885660398648e-16	1.4375703779727306e-35	1.48280624608935e-37	1.2330775109260499e-33	5.52765590278363e-35	0.9897906373016578	0.042904788611266474	0.011524042433220987	0.9973246539721402
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	2.8906700828150385e-24	5.556375345611086e-24	1.9396802481647006e-19	4.4638544574864714e-17	8.646521728340302e-39	1.3472293823107995e-37	2.4137887392570497e-40	5.003197218200312e-37	0.0603093694486095	0.9995177833962906	0.9728418571800674	0.787852144893326
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	3.8237924706038827e-17	5.800758791415594e-21	5.412644219271759e-19	1.3098754330639101e-22	1.670344650441106e-32	6.457992724576779e-37	8.342165869651696e-37	2.4568455173298903e-41	0.999961338858723	2.9450063706003307e-05	0.999950059712184	3.804203811765788e-05
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	1.5065497121586608e-27	9.931856014976984e-27	7.555350259122917e-28	1.0551575359734358e-26	3.112267479310864e-48	5.850505438432559e-47	3.3227768148255035e-47	4.7573914104601444e-46	0.05050961945730999	0.9347152682266575	0.08564293968248175	0.8904900513945705
The boys are as disciplined as the military	The boys are as disciplined as barrel monkeys	The boys are highly disciplined.	The boys lack any discipline.	1.844775951585937e-23	1.3461296862559902e-30	2.548953614955057e-25	3.210673600334093e-23	4.853770873770926e-41	6.3209484294917104e-43	8.075987499826504e-50	1.8512432361104833e-50	0.9871446538948997	0.18648133455878144	0.9999999983361417	2.9287427393885514e-08
The helicopter had the reliability of a collapsing tower.	The helicopter had the reliability of a battleship.	The helicopter was not reliable.	The helicopter was very reliable.	5.6474591881789755e-36	9.717823118370384e-27	1.9377766038287864e-22	1.0008403453181804e-21	5.503042650767768e-49	3.930280614293075e-50	3.048964531754574e-40	3.9139922721771846e-40	0.9333406804948491	0.5621164086451145	1.8048890315127988e-09	0.9999999998995839
This book is like silk in my hands.	This book is like hard-cover amnesia.	This book is hard to put down.	This book is forgettable.	7.424396625804067e-24	1.1873690219867273e-33	3.458724601999866e-19	1.0563055853649733e-18	5.793931104709309e-34	8.891811629455217e-38	3.206063582830135e-43	2.1859284355135764e-43	0.9998465558690209	0.4054027580302392	0.9999999994466514	2.4583551168404014e-06
The teams passion was burning like an inferno	The teams passion was burning like a match	The team had a lot of passion	THe team had very little passion	1.2118243715505004e-23	3.027061237175386e-25	3.2774931743278404e-18	4.8104033654049686e-24	5.35946294273094e-37	5.699855759000228e-44	6.015674518278737e-38	2.843295674915816e-45	0.9999998936487627	4.7264783556501533e-08	0.89908331076839	0.047513496320520536
The sword was as sharp as a laser	The sword was as sharp as a stick	The sword was sharp	The sword was dull	6.971803398463583e-18	7.2114064967037475e-19	8.26398203273325e-14	7.67964795674165e-16	1.6578686504367466e-27	6.443724980121093e-28	1.8065256713153103e-27	7.655645613345542e-28	0.7201107718684214	0.2976429643161627	0.47854502012874467	0.5429778274565684
He maneuvered with the tactical precision of an experienced general.	He maneuvered with the tactical precision of a clown car.	He manuevered skillfully.	He maneuvered poorly.	1.610990336161778e-29	2.103146152819253e-31	8.812306739161443e-19	1.4060855352718306e-21	8.287023852434425e-41	3.5112577841376187e-44	1.6460663477602672e-41	7.102273031486055e-45	0.9995764739262958	0.0004312833409846477	0.8342845665764714	0.16824110199692172
The ending was as satisfying as a Thanksgiving dinner with all the trimmings.	The ending was as satisfying as a stale saltine cracker.	The ending was satisfying.	The ending was unsatisfying.	1.348752497340575e-28	1.6099811607686509e-31	1.8406965129056426e-18	9.166255553372068e-18	1.7000569770566808e-39	1.899763632292457e-41	2.2664354368684428e-42	1.0283275544961664e-40	0.988948788377598	0.9784352722627869	0.9986686222957195	0.8440648835933041
That guy is as smart as a rock	That guy is as smart as a computer	The guy is dumb	The guy is intelligent	1.2681417500508265e-15	6.084604420663445e-18	1.3990526594884926e-17	7.07614577425884e-16	1.4688253323312893e-25	3.3083826601197794e-25	1.219947438635878e-28	6.490675858068615e-27	0.3074652254313237	0.9815513653700002	0.9991701293453854	0.019241384454255037
The friendship was as meaningful as a contract on a napkin	The friendship was as meaningful as an international treaty	The friendship wasn't meaningful at all.	The friendship was highly meaningful.	6.344187290894819e-28	1.4263250806964544e-25	7.924308775366207e-22	3.092969297953214e-22	1.316384025488798e-42	2.0927363861502593e-44	2.1276365059210663e-39	3.668813300211224e-40	0.984351166057391	0.14707504782484346	0.0006183246382318231	0.9999429620193382
The child was as still as a marble slab	The child was as still as a waterfall	The child was totally still.	The child couldn't stop moving.	3.0052969428610983e-22	1.0604538713936438e-22	2.1861624956665737e-20	3.764424853779839e-24	9.090954985256346e-36	2.617633999668646e-41	7.772109965173677e-36	1.1379422538275093e-40	0.9999971206254274	1.4641141184997147e-05	0.5391045466514981	0.8129868238673849
He is as strong as a diamond.	He is as strong as a piece of graphite.	He is very strong.	He is weak.	2.789002759566857e-23	6.809231474709348e-27	3.188250707297394e-17	1.1835490036276675e-16	3.159000179270679e-33	2.9489055938596473e-34	1.3918050401757862e-36	8.569168630365321e-37	0.9146207620045737	0.38106840237221823	0.9995596099955053	0.0028974612865844394
He has the satisfaction of a master chef after making a 5 star meal	He has the satisfaction of a master chef aftet making a bowl of canned 🍝	He is very satisfied	He has very little satisfaction	4.989147023665011e-31	5.297869340423839e-53	1.4779936461260244e-16	2.162467972337861e-18	2.142058027611877e-40	9.458645209845491e-45	3.3629579590242163e-62	3.8858233334447227e-66	0.9999558451384474	0.00011553443231800528	1.0	4.108224008021756e-22
She had the dedication of a gnat	She had the dedication of a tectonic plate	She is flighty and unfocused	She applies pressure consistently and over time.	5.736678226685128e-21	1.5993895679891025e-18	1.4295712432241155e-18	3.341852908246782e-27	5.540261608348654e-34	9.778421416716836e-45	2.309383685707773e-34	2.1618345211356645e-39	0.9999999999823503	9.36100093535624e-06	0.7057977017819664	0.9999954768151347
The desire she felt was a mere trickle	The desire she felt was a surging wave	She felt little desire	She felt a strong desire	5.548606123747738e-30	3.732603055812626e-27	9.358246481483884e-18	1.7586727846029064e-16	6.634448104508328e-40	3.9382548910452255e-40	4.5385834251164273e-38	1.2822202337511831e-36	0.6275072805221622	0.9658137791434951	0.01440727898395818	0.9996929509026762
The man has the taste of a picky child.	The man has the taste of the Queen of England.	The man has poor taste in things.	The man has exquisite and fine taste in things.	2.1754220500668522e-28	7.265992488244854e-28	1.1954330443478553e-23	3.1110614918669365e-30	2.7373910690808123e-42	4.640217743186923e-49	9.425702239777976e-42	1.7907813261028188e-47	0.9999998304876125	1.899888070154997e-06	0.2250571462020339	0.9747427639413304
The bed is as comfortable as cloud.	The bed is as comfortable as seeing your ex.	The bed is very comfortable.	The bed is very uncomfortable.	2.1320362975323023e-20	1.2573303170187149e-26	1.989577711570845e-17	1.3795873897645022e-16	1.6817341361097235e-29	1.4473899591359276e-31	2.59064751480123e-38	1.8368418898565808e-37	0.9914669077809334	0.8763948992905048	0.999999998459538	1.2690702648453674e-06
She has the patience of a saint	She has the patience of a bull	She is very patient	She is not patient at all	3.052712764546891e-17	2.14848157659025e-18	1.0055495753725253e-13	1.289001118160686e-16	3.7392622839782257e-25	1.0230147464563835e-24	8.546560451605922e-26	5.234501694340168e-26	0.2676750379069151	0.3798329648981357	0.8139592426492251	0.04867674867981966
He has the morality of a puppy dog.	He has the morality of a vulture.	He is very moral and kind.	He is not very moral or kind.	1.3213957351691505e-26	6.470840490229384e-22	2.989610536385787e-21	1.4813121898635154e-24	1.154469748694837e-40	8.449946393435058e-43	3.574614592781628e-37	4.6099853709604904e-38	0.9927338521919231	0.11423258926457658	0.0003228591468034849	0.9999816706760831
His desire for her was a runaway horse.	His desire for her was a snail.	His desire for her was wild.	His desire for her was dormant.	4.848031956483009e-27	8.886682230836355e-25	6.989261106963035e-21	4.295553027039368e-23	3.407669715494995e-37	7.936389327899266e-42	5.228707506405564e-36	4.1600472047984584e-36	0.9999767107579138	0.44308828303226283	0.06118476220661639	0.9999980922393914
He could sprint like the wind	He could sprint like a tortoise	He was fast.	He was slow.	5.393263379774572e-14	1.595513104584504e-19	2.411140178260208e-16	8.66735744616884e-17	2.3762588502609196e-24	1.3606188754668024e-26	2.691997415359792e-31	9.094897722198525e-31	0.9943067124994336	0.7716109811835108	0.9999998867128003	6.683936250636413e-05
They fit each other's personalities like a plug in a socket	They fit each other's personalities like a magnet on paper	They fit each other's personalities perfectly.	They don't fit each other's personalities well at all.	5.280914960872575e-25	3.295407394940251e-26	5.299122523822694e-23	7.680751486754492e-26	1.1489828795459486e-39	2.07861732294128e-41	2.542437491570939e-40	4.87873595944902e-42	0.9822305324456173	0.01882791436356733	0.8188149056207098	0.19009363810904567
The spaghetti was as cold as the gaze of an angry parochial school teacher	The spaghetti was as cold as a vacation to Hades	The spaghetti was cold	The spaghetti was very hot	4.903705992151496e-40	1.52674367510379e-31	1.5112608193001138e-16	1.7693087522512166e-19	1.378787682274714e-46	1.1853086987001477e-50	3.1181062405149307e-38	2.979014077807522e-42	0.9999140399334342	9.553008340896938e-05	4.42187523395672e-09	0.9999999960211376
Her mind was like a safe deposit box	Her mind was like a child's toy box	Her mind is closed and secretive	Her mind is wide open and easily accessible	8.66443072583471e-21	5.04693317753568e-25	3.649627427185004e-21	2.905357048559172e-20	9.554244126530447e-36	1.6017447264544011e-35	5.3300286883540364e-42	2.1778094720683533e-39	0.3736258185043348	0.9975585487384079	0.9999994421300478	0.0001359463446869785
The ghost has the invisibility of a shy middle child with an overachieving older brother and a wild and rambunctious younger sister	The ghost has the invisibility of a bully in a china shop, smashing the china on his victim	The ghost is very hard to see	The ghost is very noticeable	1.196033009364213e-49	2.487645066933262e-57	1.3527654471301101e-22	3.059931976263804e-23	3.0730341441314104e-60	3.194885980685975e-62	9.819452066096358e-70	2.4245305210207892e-70	0.9897104558168799	0.19801812880490596	0.9999999996804639	7.588785694633693e-09
Your wit has the sharpness of a blade	Your wit has the sharpness of a stone	Your wit is clever.	Your wit is dull and not clever.	2.2086787970413974e-19	7.437893846194009e-23	2.0429199522327155e-19	2.497441151032637e-25	3.022421997967106e-33	4.116693304853339e-38	8.981370882061454e-37	1.363726937204815e-40	0.999986379674192	0.00015181645640946248	0.9997029302064997	0.0033017379909368923
She had all the grace and elegance of a ballerina	She had all the grace and elegance of a dump truck	She is very graceful and elegant.	She is not graceful or elegant, and in fact is cumbersome and unsophisticated.	1.809643710725502e-19	5.7344377711648065e-24	3.022845556518354e-20	4.6964437118075246e-39	1.9006455598552725e-36	2.131913208267676e-51	7.232365964489601e-43	4.113722132405466e-55	0.999999999999999	5.687934145757015e-13	0.9999996194785938	0.00019292194865932056
The teacher had the patience of a flea	The teacher had the patience of a tortoise	The teacher was impatient.	The teacher was patient.	8.203862657785917e-18	8.855204340110417e-19	4.435503148765011e-19	4.476078149919055e-18	8.643683394453398e-32	1.685271830099081e-30	3.8978100911099536e-33	1.3379181702003917e-30	0.0487872728167717	0.9970951232148366	0.9568514368687614	0.4425517979577398
The dog had the attitude of a yogi	The dog had the attitude of a military commander	The dog had a calm attitude.	The dog had an aggressive attitude.	7.90836803528586e-21	4.663142752349778e-27	1.3690292530324786e-23	1.1317436040962132e-24	5.717755293848022e-37	1.482442768461278e-39	1.0580221916538359e-43	4.4840215755928224e-42	0.9974140040950623	0.9769485226674247	0.9999998149585035	0.0030156303629996694
He could run with the speed of a racehorse.	He could run with the speed of a elderly tortoise.	He was really fast.	He was really slow.	3.038082770979546e-27	6.393127505670052e-32	1.1799233993584285e-18	2.599841381626902e-18	1.8342431998274558e-38	2.3155692434644696e-40	1.9586315387518767e-43	1.3762681576363225e-42	0.9875332689541751	0.8754155251275563	0.9999893219687302	0.005908424397747422
Henry is a golden retriever.	Henry is a cobra.	Henry is trustworthy and friendly.	Henry is not friendly or trustworthy.	5.771565824240835e-18	3.0477892768812026e-18	3.0367711413557947e-21	2.112617821054768e-24	2.2144346762035513e-32	7.642637538645884e-34	1.391642585400067e-33	3.149251029516797e-35	0.966638581011531	0.022128967510131665	0.9408717192697194	0.0395755732170341
This cat has the grace of a ballerina.	This cat has the grace of a pig on ice.	The cat is extremely graceful.	The cat is clumsy and ungraceful.	1.6665788881896702e-22	4.881888432465534e-32	1.4961137866428402e-21	1.2521472389976194e-25	5.853557850429811e-34	1.3591684244726186e-38	1.813103228509491e-44	4.076514779806689e-46	0.9999767810124939	0.021989235222438425	0.9999999999690257	2.999271160321957e-08
The dog is as smart as a bowl of rocks	The dog is as smart as a scientist	the dog is dumb	the dog is smart	3.8348719462413385e-21	8.742632637297865e-18	4.789731726898299e-16	1.0875056903953773e-12	5.008444719356253e-31	3.451849452678372e-31	3.0555469549089587e-30	7.239957019514839e-28	0.5919941573558508	0.9957973430903186	0.14082940031716382	0.9995234495918812
The tax penalty was as heavy as a bowling ball	The tax penalty was as heavy as a hairpin	The tax penalty was very heavy.	The tax penalty was very light.	1.2176639761336638e-29	1.5590244234966272e-32	4.034234565171034e-24	5.590587254540424e-23	2.9642487519205744e-46	3.163080738391885e-45	1.0070806048995265e-48	7.620283621618732e-48	0.08568417233610738	0.8832690288183238	0.9966140806820805	0.0024033434778973862
The food is as warm as a volcano	The food is as warm as ice	The food is hot	the food is cold	4.429153632330923e-23	1.1392519385670487e-21	1.7411759572870498e-13	1.9244098359859672e-11	6.7945315676354345e-31	1.1898135143441786e-32	1.3045898723711673e-29	1.622461503134235e-29	0.9827900297826556	0.5542989496909979	0.049503514567818756	0.9992671988732161
The road is as flat as a pancake	The road is as flat as a roller coaster	The road is flat	The road is rolling	1.8488343438390895e-15	4.787182935651617e-20	3.5236963789940617e-14	7.677312484374425e-14	9.782209552606693e-26	6.485244150285702e-23	6.429603203905741e-29	5.205543237490715e-28	0.0015061077524018266	0.8900641311016837	0.9993431565816696	8.026685400893477e-06
She is as transparent as a window	She is as transparent as a wall	You can see her intentions	You can't tell what kind of person she is	2.80758654362038e-16	7.427814919670713e-19	2.8607887063534504e-16	3.1495081381726784e-17	7.186398121405233e-24	4.206523784401327e-25	2.1251916668673312e-27	4.094508154971769e-27	0.944702302364276	0.6583128241325745	0.9997043632503767	0.009639877970135453
He has a heart of gold	He has a heart of coal	He has a great deal of concern for others	He doesn't care too much for others	6.283783437564798e-12	2.7553962067992277e-15	1.2795055196171155e-18	1.54944409297688e-16	1.1492064386172164e-24	2.4728500291325267e-25	2.4482905837275395e-29	1.0597116811292546e-26	0.8229240827697135	0.9976949888444966	0.9999786962694974	0.04109287151281281
The movie has the tension of a cat in a room full of rocking chairs.	The movie has the tension of a wet noodle.	The movie is tense.	The movie's pace is relaxed.	1.6349333946179217e-26	2.7599027954195992e-27	1.4059696829526958e-18	3.524461745320765e-22	2.52231914829538e-37	2.616955075003039e-41	2.624956257870936e-39	3.016374230508074e-41	0.9998962588223314	0.011360594738874734	0.9897002727583097	0.5354514296824686
the book has the depth of an ant’s bathtub	the book has the depth of the marianna trench	the story is superficial	the story is profound	2.0721897564688783e-25	1.2360630276140704e-26	1.6786127867383852e-14	2.433765493975762e-13	7.445971367271781e-34	3.602077147402461e-35	8.255866301527556e-37	1.5358832537696741e-34	0.9538560785044912	0.9946534180798768	0.9988924584611073	0.8100261428789346
She was as jumpy as a yo-yo string	She was as jumpy as a yogi	She was very anxious.	She was very calm.	1.4452591835902719e-25	5.789169336586692e-23	3.7004639273152903e-19	1.2341834070828443e-18	3.883033633663224e-38	3.691950390151001e-40	1.8050717200660835e-35	1.0057046799228579e-36	0.9905816466151822	0.05277510574781909	0.0021465620550881596	0.9996330338673896
The job pays as good as a Chinese factory	The job pays as good as a politician's pay.	The job pays very little	The job pays excellent.	7.876572660747359e-29	1.904853019699836e-31	1.7779039723314855e-16	8.783339119074145e-20	6.623833823075443e-38	9.855199744151863e-43	3.372693600704256e-41	1.3142565852731154e-42	0.9999851218291702	0.037506046114461414	0.9994910836727032	0.5714714239244365
The book is as interesting as counting drips of water	The book is as interesting as time travel.	The book is beyond boring.	The book is incredible.	5.131397330593253e-26	9.119596531640496e-24	6.0835507325658895e-21	7.924721920983595e-17	7.108877773473034e-40	2.2796273488992778e-39	1.3672137442629812e-37	7.50113288490374e-35	0.237714155366786	0.9981806397635102	0.005172641168446451	0.9999696104827484
The date had all the magic of an exotic tale	The date had all the magic of a classified ad	The date was intriguing	The date was boring	5.609056495812173e-26	7.704705166359823e-24	8.729644497481855e-16	2.2600149913918802e-17	4.186232185782555e-37	3.7967313145966364e-38	8.545049984785637e-36	8.341883713486544e-36	0.9168460348869029	0.49398451267325455	0.04670219552640031	0.9954692138290645
The photography is as beautiful as a sunrise on a crisp autumn day	The photography is as beautiful as a trash heap	The photography is beautiful and moving	The photography is ugly and unwanted	2.556149409320858e-25	1.1133407252725548e-29	1.6111292327042493e-17	9.748682587160337e-26	2.5835530214910885e-37	6.303893394035675e-45	2.0464225740255665e-41	2.0910882461585506e-48	0.9999999755999076	1.0218261169648179e-07	0.999920796651995	0.00033160377289762793
The clown has a smile like a cat who just caught a mouse	The clown has a smile like a marionette	The clown's smile is wide and happy	The clown's smile is inexpressive, flat	4.3457101817693316e-29	6.717087743721491e-24	6.210898923268324e-22	1.935360421567728e-30	1.7264263201158866e-40	8.121091859907692e-50	7.884571144876869e-36	1.7118323272224319e-43	0.999999999529601	2.171116549780705e-08	2.1895782115975855e-05	0.9999995255909192
She thinks of him as highly as a full diaper	She thinks of him as highly as a diamond	She thinks he's worthless.	She prizes him.	4.711464164441333e-31	1.3497942649051587e-25	3.9454034374018363e-22	7.936470091007167e-22	1.2620061379509077e-48	7.222078803705604e-44	6.869548130748723e-43	1.4588043031631293e-37	1.7473972799112417e-05	0.9999952909956688	1.8370987370656615e-06	0.999999504931867
His mother's words were littered with garbage.	His mother's words were littered with gems.	His mother's words were stupid.	His mother's words were wise.	1.3543457913178517e-29	3.2090581165137324e-30	7.017271208158452e-25	5.5271470570987534e-21	4.902129938420759e-42	9.3772956861975e-40	2.157480231328842e-43	2.5760121270272452e-39	0.005200472194939924	0.9999162542936428	0.9578442423298056	0.733125070126396
The crowd was filled with wolves.	The crowd was filled with sheep.	The crowd had several dangerous leaders.	The crowd had several unthinking followers.	8.973665441974638e-22	1.6895335073666241e-22	1.63593075097957e-27	3.3691470832826165e-32	1.5976983927539227e-43	4.2610973221484704e-47	6.406711299570633e-44	7.668941034800125e-44	0.9997333688761094	0.5448373441331491	0.7137777639229476	0.9994446780823991
He eats like a mouse.	He eats like a dog.	He doesn't eat a lot.	He eats a lot.	1.6598560846714028e-19	5.59764363816272e-18	9.573073964711866e-20	2.882203458636979e-16	3.205730132186215e-30	1.2269012402032875e-28	7.505817602363729e-30	8.708940338619128e-27	0.02546334947855132	0.9991388901545607	0.29927795792256784	0.9861078739039925
The rabbit had the softness of an Eider Duck crossbred with a chinchilla	The rabbit had the softness of the face of a man with 5 o'clock shadow	The rabbit feels extremely soft	The rabbit feels rough	2.6343797344994616e-36	5.7584806817772014e-33	4.330784018618082e-21	8.819873649607458e-19	4.370451063477369e-50	5.520572608866994e-51	1.5443861337327512e-47	4.158897358439765e-47	0.8878504159852246	0.7292110525713219	0.002821909592753979	0.9998672763614331
The teacher was as amused as a girl on a date with her crush	The teacher was as amused as a judge in the courtroom	the teacher was interested	the teacher didn't want to hear anything	1.2774604183177397e-28	3.430840841357809e-26	2.4330402056097258e-14	8.79189172324065e-19	5.522309584745762e-40	4.0708893223933805e-46	3.696407275850016e-38	2.0121590808690114e-43	0.9999992628290285	5.443523880009397e-06	0.014719759244957605	0.9979809399807668
The whole series had the depth of a puddle.	The whole series had the depth of a lake.	The series was boring.	The series was profound.	7.880379508160855e-24	3.946102843929104e-26	3.7234597109863467e-19	3.3052878875754974e-20	7.734168133889832e-35	7.7962216655684e-36	1.723587108110555e-36	5.570810079690507e-38	0.9084283099483977	0.03130908267387034	0.9782004520826266	0.00709482922727321
The air had the cleanliness of pre-industrial China	The air had the cleanliness of a freshly opened vacuum	The air is quite clean	The air is filthy	2.858941355819434e-26	3.648184438594401e-26	9.90713148171844e-15	4.2277092820465475e-18	9.675605213880251e-37	6.140377440465485e-41	3.1810992396926635e-37	1.019690290670607e-41	0.9999365415635921	3.205362452003904e-05	0.7525727334574742	0.14241349788304478
She is as busy as a beaver.	She is as busy as a sloth.	She is really busy.	She is lazy.	5.193935553519349e-22	6.613219717167254e-26	1.8315769256024475e-18	1.0927009249042644e-17	1.5738486847885535e-33	5.748510508233134e-35	8.13242588748464e-38	5.639622851657106e-36	0.96476189885892	0.9857848259556301	0.999948330447728	0.08934094508184875
She sings like a song bird.	She sings like a howling cat.	She sings well.	She sings badly.	2.6143415401325673e-18	1.4377341767406734e-21	8.084758055673779e-16	2.523938718361133e-20	7.244124889826077e-29	3.503118097057321e-32	1.6567209813542487e-31	1.105706740329829e-34	0.9995166531597335	0.0006669615999490707	0.9977182326992816	0.003146418970551062
He is as open as a closed door.	He is as open as a large mall.	He is not open at all.	He is very open.	1.4408835412932347e-24	4.185890468027419e-25	3.780591654620384e-21	8.589215042040494e-18	2.3334503654583157e-36	5.552079879958323e-37	2.0922021182528774e-36	9.561025590188108e-36	0.8077972816231676	0.8204615776333456	0.5272556699936747	0.9451171245004504
His mood had the permanence of the sun.	His mood had the permanence of the tide.	His mood never changes.	His mood was always changing.	9.383109190275332e-29	5.548672446102615e-29	2.438532265730958e-21	1.687157812136193e-21	8.599905311484589e-40	4.139996653598902e-40	3.1516586387638216e-40	3.094795485670546e-39	0.675037008530719	0.9075749454115493	0.7318094296123708	0.8820108762296055
She was hiding like Anne Frank	She was hiding like circus clown	She was hiding well	She was hiding poorly	7.36280245679636e-23	4.660604436439678e-25	9.310785399455387e-17	5.031183574627722e-20	9.927805442470897e-34	5.400573330486066e-36	2.240525764446799e-35	1.7440563335743778e-37	0.9945895857621587	0.007724013915154992	0.9779298946038044	0.03128363972107241
Those facts were like the Bible	Those facts were like dictionary	Those facts were not true	Those facts were true	1.6624072444665448e-22	1.849047346889718e-21	2.2624423214627634e-14	8.463684976393549e-14	4.1037996703638066e-33	3.355028108364013e-31	5.760815502173918e-31	3.847455819623993e-30	0.012083980533359073	0.8697690327779353	0.007073256281217269	0.919792940720651
The final score of the game ended up being closer than the hair on a dog's tail.	The final score of the game ended up being further than two goal posts on a football field.	The teams scored similar amounts of points till the end of the game.	The teams did not score similar amounts till the end of the game.	3.2031744933772195e-38	1.4834934751573127e-41	1.351828641687584e-34	3.3447437339234325e-37	2.719008442480345e-67	1.2692351785184935e-68	6.933219623504051e-69	3.977600705180833e-70	0.9554017736119615	0.05425742358042908	0.9751349618936865	0.03038630035424714
The facts verified the case like A thief's lies	The facts verified the case like A solid Sherlock Holmes case	The facts were unreliable	The facts were solid and supported the case	1.0235573337620305e-39	3.1244271012427954e-39	1.3925242898731136e-14	2.4241112986545097e-20	2.7589455863973824e-49	1.12069019734912e-53	3.911230067413089e-48	1.6353999647103385e-50	0.9999593814143337	0.004163882775740151	0.06589117432117661	0.9993151994788527
Laughter is like music to soul.	Laughter is like screeching on a chalkboard.	Laughter makes me happy.	Laughter annoys me.	3.3277467578170043e-26	7.065248838506312e-31	1.1522590327781739e-21	2.5190882733396915e-22	1.5349730450585007e-37	2.0994572653309714e-40	3.914491981770848e-44	2.4849584337768203e-44	0.9986341195602961	0.38830810029241486	0.9999997449798225	0.00011834793615973137
Facts are immovable boulders.	Facts are liquid.	Facts cannot be changed.	Facts are constantly changing.	2.8126162158309863e-22	1.5495335438376623e-15	3.802859843647302e-17	1.974193599362385e-16	1.1833949021897925e-32	1.2291660752973355e-32	3.8750075954647036e-26	3.0027254534819247e-25	0.4905139862712989	0.8857006184255986	3.0539154095492375e-07	0.999999959064988
His library was a brain.	His library was a puff of smoke.	His library was really intellectual.	His library was unimpressive.	1.831216900787695e-22	4.85462021263487e-27	3.0256904966935584e-23	1.1014158881854105e-21	1.1199605375150625e-36	1.5968798778189167e-38	1.7508979600367964e-42	1.8401966275293022e-42	0.9859420843638933	0.5124333494029503	0.9999984366456102	0.00011522373215192057
