x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The disease is spreading like a wild fire	The disease is spreading like a growth of a finger nail	It is spreading quickly	It is spreading slowly	1.676092595137559e-13	6.128145320928693e-24	2.750560490933152e-11	4.4908860287109065e-12	2.351386451588691e-19	2.5037814552152457e-20	2.1842435707003205e-29	1.6318217127068406e-29	0.9037660264116054	0.42761891936237373	0.9999999999071082	6.517428700673189e-10
The teen was a skyscraper	The teen was an anthill	The teen was tall.	The teen was short.	4.008813765612734e-17	4.932935723672569e-18	4.5403462813011275e-17	7.440782818715034e-17	4.4750697004386196e-26	2.049437058848104e-27	8.43088113753763e-29	1.929250717558806e-29	0.956208735298087	0.1862187416668596	0.9981195762141345	0.009325775341757315
The investigation had the weight of A bunch of feathers	The investigation had the weight of A city-wide ripple effect	The investigation is not important	The investigation has a major impact	4.4511637700591224e-27	1.3073741034047963e-30	6.17383768355421e-14	2.6735572225775593e-15	2.451094653936301e-36	4.4214895288720774e-38	3.748758069906884e-41	2.57189671720415e-40	0.9822807974656079	0.8727842736713728	0.9999847060139826	0.005783170992526894
The teacher is as encouraging as a parent	The teacher is as encouraging as a dead bird	the teacher helps	the teacher doesn't help	3.18869749597227e-19	1.3019347352399622e-22	2.3855077017185456e-14	1.194899923881144e-15	2.885420105929017e-28	1.0113709200816919e-30	4.1402482991323976e-33	3.452636095249967e-33	0.9965071348336634	0.45471996094190736	0.9999856513480181	0.0034022033428715314
Her hair had the luster of a horse's chestnut mane	Her hair had the luster of straw	Her hair was shiny	Her hair was dull	2.5844796092593405e-22	4.671768654793645e-16	3.922335985377866e-12	1.3804983153467436e-12	1.8940813062952084e-28	5.031138783089181e-30	1.295291682126823e-22	2.3656521087225283e-22	0.9741248833206998	0.6461864054388251	1.4622795488880468e-06	0.9999999787325505
His class had all the brilliance of a light bulb	His class had all the brilliance of a rock	His class was brilliant	His class was not so smart.	2.7568702403882235e-21	9.856395363618298e-22	1.3593983104208522e-13	1.8213826179379034e-19	1.0864068890172257e-27	9.570814935940547e-34	1.4720315714772152e-28	4.1240262420067504e-34	0.9999991190403337	2.801580324855013e-06	0.8806728612454581	0.3011372084144824
The house was as cozy as a winter cabin on a cold night.	The house was as cozy as a prison cell.	The house was comfortable to be in.	The house was uncomfortable to be in.	6.04380548088237e-23	2.55331021692351e-20	5.903976552385628e-17	1.6693899990352538e-16	8.122866172522318e-33	3.692368232867222e-35	4.130976159625677e-31	5.540756178965365e-31	0.9954749223956153	0.5728814637329521	0.019284119640500353	0.9999333642905402
The soldier was as tough as nails	The soldier was as tough as cotton	The soldier is very tough	The soldier is very weak	1.5417859217807962e-15	2.2024684453225284e-20	1.5564478515898334e-14	1.551983421468964e-14	1.0669694958713251e-24	1.61045208641807e-26	4.9170891550410755e-29	1.9004773604345084e-30	0.9851307291880924	0.03721218759090149	0.9999539174964018	0.00011799501081800597
She was as fragile as an elephant	She was as fragile as a crystal teacup	She was sturdy and not fragile	She was extremely fragile	1.6649445445045758e-16	6.512040840513811e-16	2.0393258139714753e-16	2.0485381938262146e-12	5.4995366533657925e-27	2.4704482532627147e-23	1.1958867189232934e-27	7.959538965665928e-23	0.0002225633607481579	0.9999849756530289	0.8213874384892805	0.7631398580451495
Her closest relative may as well be a horse	Her closest relative may as well be a bird	She is ugly	She is dainty	7.115515820894626e-20	6.732056660521485e-20	1.2924294816293083e-10	2.15232830595785e-11	1.625660756728541e-26	2.987822848553371e-27	5.821045850053501e-27	6.557372914155199e-27	0.8447435032374718	0.5297423717086844	0.7363376559991704	0.6869815011834248
The athlete was as good as mike tyson in the 80s	The athlete was as good as mike tyson when he's 80	the athlete was great	the athlete was bad	2.02504481850326e-25	7.424139834628885e-32	6.271034367318785e-15	7.656802195044077e-16	1.7662961438700138e-32	7.800870459832888e-34	7.528580453028333e-39	8.260484554382126e-40	0.9577029227770487	0.09887314738792272	0.9999995737647239	1.0589171874788459e-06
The student was as confused as a dog at a spelling bee	The student was as confused as a lawyer in court	he didn't know what was going on	he knew everything	6.637980434958342e-21	8.61795226120653e-21	1.3404124890264954e-13	1.968444826266394e-12	2.2686388773156963e-29	7.201685738097907e-31	3.394760867394831e-29	2.1449144428931253e-30	0.9692321872399097	0.059428221073640285	0.40057897721850694	0.7486395439115243
The corner was as busy as a parade	The corner was as busy as a graveyard	The corner was busy	The corner was abandoned and not busy	7.366838715478803e-18	3.954648250130852e-18	5.388004574843093e-12	2.333835538832114e-19	7.513231340521954e-24	1.2243472334593917e-30	3.52142095670475e-24	1.2180024900352057e-30	0.9999998370412172	3.4588368835283614e-07	0.680876128956979	0.4987010985029803
The book was as entertaining as a party	The book was as entertaining as a funeral	The book was entertaining.	The book was not entertaining at all.	1.2967089198500378e-17	8.535484956556694e-18	4.014665853086818e-14	2.922102117026917e-16	8.921726908314788e-27	2.338637337549378e-28	1.0975083739602374e-26	1.3074259724231042e-27	0.9744567289104932	0.10644615824264632	0.44839984991507836	0.8482675042741621
The artist is as creative as vanilla ice cream	The artist is as creative as caramel balsamic swirl ice cream	The artist has no new ideas.	The artist is very creative.	1.7903619431038337e-20	2.667158670171071e-31	1.0542128658491421e-17	9.042901444994452e-16	4.771055891651708e-32	3.3653227057168324e-30	2.6080714367923674e-44	8.880471633449784e-42	0.01397893170597107	0.9970717384966233	0.9999999999994533	2.638817257655759e-12
This show has as many episode as a centipede has legs	This show has as many episode as there are moons in the night sky	It has many episodes	It has very few	2.3635762396487346e-23	9.572036893573999e-23	2.833207759442299e-13	2.1690591797732958e-12	5.236690646079848e-29	4.607733785205992e-31	9.528472373743771e-29	2.177386378387441e-31	0.9912778039860526	0.002279926950816631	0.3546652779281271	0.3209060894854199
Me and my relative have rhe closeness of conjoined twins	Me and my relative have rhe closeness of the north and south poles	They're extremely close	They very far apart	6.396173458897431e-33	2.349970834989573e-33	2.887756012030189e-12	1.7950518777323332e-14	9.995067467246792e-41	3.1559833332958073e-44	8.921118837223497e-41	2.6195805600345333e-42	0.9996843455891045	0.028526174728718927	0.5283870282502319	0.9880957517708556
The house is as fragile as steel	The house is as fragile as silk	The house is strong	The house is weak	2.5030594924019048e-17	2.1077884912341225e-16	1.910658049329343e-11	2.302486701243554e-12	2.0054141991274906e-22	9.158747817407717e-24	9.92491249812408e-22	5.293465472055597e-23	0.9563245565487899	0.050634535160293474	0.1680938209001003	0.8525004679553824
The actor got as much attention as a lion exhibit at a zoo	The actor got as much attention as a grain of sand at a beach	The actor got tons of attention.	The actor got no attention at all.	5.100990353729714e-26	3.519889909978235e-24	3.724285521644097e-18	2.083165257451688e-19	3.630795776913951e-37	2.3717241753142555e-37	5.513522260212716e-36	3.2386403569384388e-34	0.6048785852958567	0.9832607834775988	0.06178393359058802	0.9992682149538611
That shirt looks like a Garbage bag	That shirt looks like a Rose bush	It is ugly	It is pretty	2.7020140602134777e-19	2.5200519770326796e-20	2.7951735819660737e-09	8.106091057457301e-10	5.6454904821024715e-24	2.3357955846451933e-26	2.3297443963515202e-26	2.684405545305757e-26	0.9958795942240954	0.5353660294447651	0.9958902248121878	0.5347207165247551
The book has the respect of A doctor	The book has the respect of A conspiracy theorist	It is well respected	It is not highly respected	5.1989282584001047e-23	1.1676372286869018e-25	2.504745675346723e-13	7.769440136947212e-14	2.5715958686998903e-30	2.3522949658901758e-32	3.656126523984145e-33	7.328040200186088e-35	0.9909356945460485	0.019649344642777622	0.9985802839757955	0.0031055978778270397
My new car has the reliability of a penny stock	My new car has the reliability of a finely-tuned piano	My new car is unpredictable	My new car is dependable	6.592962911992424e-20	4.805767886647175e-22	1.2053161408381595e-13	6.927544485730308e-14	1.5742257676077154e-27	3.576376813572495e-28	5.620911446566967e-30	1.808620015977311e-29	0.8148742440627151	0.7629018861553869	0.9964421158577668	0.048136945904924316
The foundation was flat as a board	The foundation was flat as a globe	The foundation was flat.	The foundation was round and curved.	2.9817935162576375e-16	1.0297315558040759e-20	3.767455110120051e-17	2.1859362272312433e-21	2.7411765966512395e-25	9.498495981268451e-29	2.938794955407361e-29	5.349383644374259e-33	0.9996536083886919	0.00018199330587931518	0.9998928022394923	5.631504613084255e-05
The car is as fast as a turtle	The car is as fast as a bolt of lightning	the car is slow	the car is speedy	3.9403316692120584e-16	1.01305444275947e-15	5.579036751378327e-13	1.0109736193549016e-15	7.446467524471574e-23	1.9845667736739374e-25	7.915323811859887e-25	1.4403284982398119e-24	0.9973419722390632	0.64534869154137	0.9894821649116217	0.8789001265563308
He's running faster than a cheetah on jet	He's running faster than a dead snail	He's running fast	He's not moving at all	1.8305603779214258e-22	2.1094251137163153e-20	3.053861974252635e-12	6.527333789606926e-13	1.3984418856899203e-28	2.746624395340872e-29	9.077624836728395e-26	8.14476990708095e-26	0.8358366329025458	0.4729173862426199	0.0015381676074901793	0.9996628881469918
The man's temper was a habanero pepper	The man's temper was a cup of oat milk.	The man had a big temper.	The man had a mild temper.	9.45684373400487e-22	1.6823116128294476e-29	2.0596125868492968e-17	4.762034750394083e-18	2.995699861255046e-33	2.496630850194899e-33	1.4933582129104113e-38	2.827373929942343e-38	0.5454332629697379	0.6543738043607524	0.9999950150187344	1.1324629393086748e-05
The government is as stable as a broken bridge	The government is as strong as a brick house	The government is falling apart	The government is very strong and stable.	4.0700601674882014e-19	1.0193638626002194e-18	1.2017225667030888e-11	2.496613079770176e-17	1.7539824374210317e-24	5.582168242849475e-31	2.4624777434532922e-24	1.2784786569991548e-29	0.9999996817433089	5.191811470288112e-06	0.4159845847417267	0.9581640798709236
The odds of winning the lottery are as good as finding a needle in a haystack	The odds of winning the lottery are as good as lighting a match and expecting fire.	The odds of sinning the lottery  are extremely low	The odds of winning the lottery are fantastic	1.2010836973462801e-14	1.204436112103286e-24	4.1178649945938325e-26	1.445980129292905e-12	1.9177917842776758e-34	4.903245858799878e-22	6.664314935836693e-44	1.2277748863409947e-31	3.911269880206101e-13	0.9999999999994571	0.9999999996525006	2.5040043297646725e-10
she is as exuberant as a dog on a car ride	she is as exuberant as a sloth in bed	she is excited	she is tired	1.3963892063541527e-21	8.150524001680441e-25	3.322189595425094e-12	1.038228365003116e-11	1.9167025308395656e-26	1.0797138036245624e-27	2.8019052325398053e-31	4.9864287147748706e-30	0.9466722123670992	0.946798788636399	0.9999853818512326	0.004597056925138482
He is fair as a priest	He is fair as a devil	he is nice	he is mean	3.766664749496198e-17	3.7286942007268505e-17	3.4032701685452718e-12	1.7046781251667503e-12	7.27637736159084e-25	1.4590079958661604e-25	1.8836147940714155e-25	2.0386086750166592e-25	0.832977260170821	0.5197584204682351	0.7943650210544058	0.5828565182650797
The branch was as sturdy as a steel beam	The branch was as sturdy as a twig	The branch was sturdy enough to hold a lot of weight.	The branch was weak and could snap easily.	2.586713970252022e-18	7.853031250354718e-19	3.7062928345645916e-22	1.062924924901954e-21	2.548498593561574e-31	1.1279843460298681e-33	4.1699699429548777e-32	5.618566169772457e-33	0.9955934297683116	0.11873990093696617	0.859383707734052	0.8328057659410079
That thing is sucking up as much electricity as a 1950s refrigerator	That thing is sucking up as much electricity as the Wii U in the closet	It uses a lot of electricity	It uses no electricity	4.6110406465215224e-23	2.222553959489998e-29	5.427136182827337e-12	2.0418170065520037e-12	5.564018177642228e-29	1.2254312723392612e-30	1.501637892658248e-35	4.606278625215551e-37	0.9784503989908898	0.02976207665979972	0.9999997301163585	3.758902680006843e-07
The play has the excitement of a sleeping tortoise.	The play has the excitement of a lottery jackpot.	The play is dull.	The play is rousing.	5.113492967099744e-28	4.5990074141535374e-23	8.03412231987464e-16	1.174365430993396e-16	1.0349692202733411e-35	1.7007778523601977e-38	2.0751646100738727e-32	1.3834232584082277e-32	0.9983593835497939	0.3999965624743206	0.0004984921635641617	0.9999987706034642
The girl is as predictable as ocean waves crashing	The girl is as predictable as the Titanic sinking	The girl was very predictable.	The girl was totally unpredictable.	3.1872332950219194e-22	1.9204053076878331e-19	1.2549976300433126e-17	7.14702483873464e-18	4.3356625416170453e-35	3.4415194664684997e-36	1.2411580626025279e-31	8.108439394868463e-33	0.9264603442059681	0.06132339310913974	0.0003492019792054742	0.9995757433445076
The man has the height of a mountain	The man has the height of a footstool	The man is tall	The man is short	5.1772387163097536e-15	1.588590482536876e-18	5.0185171883463146e-11	6.835621309049897e-12	1.1642605066563037e-19	4.9998036777383264e-21	1.308576248958618e-23	3.8975474221650677e-23	0.9588242248343597	0.7486467222788474	0.9998876171458239	0.007735102699726392
The house is as enchanting as a castle	The house is as enchanting as roadkill	the house is pretty	the house is ugly	7.697153403091298e-17	1.113268812408652e-21	4.2808279893933754e-13	3.7404835032642465e-13	1.0629830433949168e-26	6.181381836138486e-28	7.566641289187914e-32	5.7073998615371624e-31	0.9450444605038582	0.8829429705467042	0.9999928817421173	0.0009224692975702124
The student was as sharp as A dull knife	The student was as sharp as A porcupine's quill	The student us dumb	The student is smart	8.593187099512318e-24	1.3066388600699222e-26	4.22629030629889e-18	2.2274536400280827e-12	6.719891541706688e-36	1.9827446269138326e-31	3.7790123020081296e-40	1.1231876396999072e-34	3.389071748599392e-05	0.9999966354690403	0.9999437669525888	0.0005661605231257202
His singing voice is sounds like Fingernails on a blackboard	His singing voice is sounds like A lilting breeze	The voice makes you cringr	The voice is calming	2.6472084012781486e-25	3.0828295947374238e-28	3.816283856748458e-19	1.3395237571957977e-12	2.3473934802797887e-38	1.633199241155798e-35	1.184693621684644e-43	1.644853646439968e-35	0.001435234820315657	0.9999999927975742	0.999994953178269	0.501777641435907
The goods were as valuable as gold	The goods were as valuable as dirt	The goods were valuable	The goods were worthless	1.573742226762304e-16	1.2947015153812455e-18	3.8715885629959833e-14	1.152021407705075e-14	3.296317661543315e-23	9.101008294074458e-23	4.80334126724576e-25	5.6321110706438496e-24	0.26588940819528983	0.9214170252305292	0.9856374490576708	0.058277971938221464
The puzzle was as easy as pie	The puzzle was as easy as brain surgery	The puzzle was easy	The puzzle was hard.	2.0176922220219206e-14	4.82646455737953e-18	2.598462542124552e-11	1.5593420418854598e-14	1.189254168665324e-19	1.6119972756645298e-23	9.657010894339931e-24	7.699841486702084e-28	0.9998644714606435	7.972681906515853e-05	0.9999188043477882	4.776356530532201e-05
The politician was as popular as apple pie	The politician was as popular as a root canal	The politician was very popular.	The politician was very unpopular.	2.756611545083236e-18	3.677429662771211e-18	6.976329618712487e-17	3.647893132340447e-18	1.3454739260026341e-28	3.8873771455961764e-30	4.729656529420125e-29	3.088631188722804e-29	0.9719190695174871	0.39505212651043803	0.7399057640306621	0.8882092394072215
The meeting was as lively as a funeral procession.	The meeting was as lively as a group of children in a bouncy house.	The meeting was not lively at all.	The meeting was very lively.	8.78387075856504e-21	2.1180221000428617e-26	4.7667783646243786e-18	1.6660771480281792e-14	1.9360269590602785e-28	2.8056208527685234e-28	9.012268135586337e-35	6.435107774253908e-34	0.408302563980089	0.8771557100114009	0.9999995344969812	2.293643137155585e-06
He shopped for the item like a bride picking out her dress	He shopped for the item like a robber getting away	He shopped with great care	He shopped in a hurry	5.401036209597128e-25	2.9972635803106392e-27	4.6071561341540425e-15	4.434920010899891e-15	1.06407113859945e-32	2.297426060283197e-33	5.73814460531647e-36	1.0523554938888853e-34	0.8224299231769125	0.948292749400447	0.9994610273980237	0.04379957167719971
Watching the movie was like going to the dentist's office	Watching the movie was like going to the carnival	The movie was dreadful	The movie was enjoyable	7.88241793413921e-18	2.627792263597396e-16	2.2450362486722355e-11	7.81505013734315e-11	1.4793075286097094e-24	1.030782730802439e-24	3.058448344427258e-24	1.9272200748204158e-22	0.5893443564679449	0.9843781733395384	0.325999804749227	0.9946799076819999
The cookie was as chewy as a Tootsie Roll	The cookie was as chewy as a brick	The cookie was perfectly chewy.	The cookie was extremely dense and tough.	6.758688785227957e-20	7.917790092780264e-20	7.905269383173289e-19	1.1840150297647578e-22	2.4116369022527117e-31	8.650102324531358e-35	7.695303778317798e-32	3.16132519858112e-34	0.9996414468200102	0.0040913150564228385	0.7580981098826902	0.7851619053430583
The pizza delivery guy had the speed of an Olympic sprinter	The pizza delivery guy had the speed of a tectonic plate	The pizza arrived quickly.	The pizza took forever to come.	5.097001583015249e-19	1.7006247492730102e-20	7.225323128416825e-16	1.0758592079847815e-16	1.2213204403578334e-29	1.287954187203751e-31	9.115281446020349e-32	2.2748315830705342e-32	0.989564461142863	0.1997198427496292	0.992591826387601	0.1501105664189477
The pot roast has the aroma of swamp water.	The pot roast has the aroma of a grandmother's kitchen.	The pot roast smells bad.	The pot roast smells flavorsome.	7.974297011250452e-26	7.850944520401934e-24	5.759067973073516e-20	5.065592478719429e-22	1.446759189304333e-33	6.494329792816374e-38	4.199768233292816e-35	4.40133386932428e-36	0.9999551132052164	0.09485834462823411	0.9717901000942207	0.985459187709097
The photograph has the clarity of an inkblot test.	The photograph has the clarity of a full rainbow.	The photograph is out of focus.	The photograph is crystal clear.	1.0542549576345923e-21	4.384084394244192e-24	1.8663450168958368e-14	2.202734518872465e-15	2.774551859922853e-29	6.998753845320539e-30	5.219909454628969e-32	1.459554645785443e-31	0.7985638105822949	0.7365738402546411	0.9981221805645583	0.020428467870109313
He has the political prowess of a Kennedy	He has the political prowess of a newborn baby	He has good political skills	He lacks skill in politics	2.1779573623818175e-18	3.4881147929376444e-18	7.500636943694826e-15	9.473802153033561e-17	2.422993252548222e-27	5.767348938231277e-30	1.1284827353596845e-27	1.4785154472170017e-27	0.997625394230003	0.5671332865125657	0.6822496507925292	0.9961143867238975
This puzzle has the difficulty of putting a man on Mars	This puzzle has the difficulty of a child’s block sorting game	It is very difficult	It is very easy	1.3992892835244265e-22	2.091043054130283e-23	1.0636412350518502e-09	3.1821883504523558e-09	8.355042847331181e-27	6.5304843564673885e-28	5.470656043098917e-29	1.5186959139122831e-27	0.9275042386747603	0.9652304090510451	0.9934948643796098	0.6992977392668976
The boy was as funny as a comedian	The boy was as funny as a dead fly	it was funny	it wasn't funny	7.612094465729394e-17	1.0715855240745159e-19	1.3571412990385432e-10	3.7526192724209225e-12	4.494832534492883e-25	7.753045856381245e-27	1.9137489558548597e-28	1.2531822693122166e-28	0.9830436781415769	0.3957087098555805	0.9995744147356282	0.015906630565178385
The politician's apology was a chess move.	The politician's apology was an avalanche.	The politician's apology was calculated.	The politician's apology was chaotic.	2.592030127740032e-24	1.4468327798487452e-23	2.3670434553737092e-21	1.13458042729689e-22	4.735841828128012e-32	2.7348227717908276e-35	9.285242899999513e-33	2.0334509769111402e-33	0.9994228598642017	0.1796542073692123	0.836076222716546	0.9867293098442208
He was as dangerous as a viper	He was as dangerous as a flea	He was very dangerous	He was not dangerous	7.646064941754049e-15	6.014797992950473e-17	6.493424814108738e-12	4.392514682709976e-12	1.7459086432344776e-20	4.775343351569873e-21	8.005916759311915e-23	1.4136519587449687e-22	0.7852275323460481	0.6384355978748109	0.9954354009357558	0.028751998315616315
The water was as warm as the surface of the sun	The water was as warm as an icicle	The water was scalding hot	The water was cold	1.279186022497976e-14	3.4044188734969544e-16	1.7231019518391146e-12	3.758921776450161e-09	2.150093475366942e-21	1.4172170369537357e-20	2.656913108998236e-23	2.270942635920021e-21	0.13172765100462377	0.9884356931392088	0.9877936382923257	0.13810904511611077
Her excuse had the conviction of a deserting soldier.	Her excuse had the conviction of a revivalist preacher.	Her excuse lacked conviction.	Her excuse was full of conviction.	3.5885532252369005e-28	7.904207942610826e-28	1.7241815930467397e-18	8.1528375630833865e-22	1.2599934980550085e-36	9.264733555580423e-38	1.3254985178272856e-36	1.9202788142318813e-36	0.9315063295047167	0.5916237060579967	0.4873321945359163	0.9539738029805136
The threat was an oncoming train	The threat was a third cousin thrice removed	The threat was imminent.	The threat was distant.	1.0737190112614587e-16	1.8365714458917628e-19	9.39291704414095e-15	7.704552342675272e-18	3.0409018398551146e-26	2.1471761041516887e-28	7.523935123882626e-30	1.511792826824567e-29	0.9929885233352227	0.6676980602886948	0.9997526367382149	0.06577715680893789
Their love was as easy to understand as a Bob Dylan lyric.	Their love was as a California wildfire season.	Their love was complex and hard to interpret.	Their love was hot and short lived.	4.279699721193314e-25	6.131132070839332e-26	3.185142748146721e-22	1.118121825582734e-19	1.5708584552302489e-37	9.895679312732178e-39	4.235781752470339e-40	1.105832160341806e-36	0.9407378791009031	0.9996171064605597	0.9973107756647092	0.9911307408840886
The book grabbed my attention like legalese in a merger agreement	The book grabbed my attention like a trashy magazine headline	The book totally bored me.	The book really interested me.	1.0059783864358139e-26	1.0674887047427196e-20	1.437973688762095e-16	1.0722828534555865e-15	1.9950426499325034e-39	1.8760861419108782e-39	8.673789519383357e-36	5.854004458488864e-34	0.515364576383027	0.9853994854464503	0.00022995530094916712	0.9999967952191654
Her thoughts were like a yo-yo	Her thoughts were like a spring stream	Her thoughts were all over the place.	Her thoughts were steady.	6.94182243151277e-16	6.114617194133994e-19	1.001229593869171e-14	5.867491691691621e-17	6.1819100564096515e-25	2.1001199692007384e-27	2.530308963108247e-29	9.568060069623152e-30	0.9966142995079368	0.2743832696009315	0.9999590708150631	0.004535296184494292
Her ego was a Ritz cracker	Her ego was a brick building	Her ego was very fragile.	Her ego was unshakeable.	3.3819525243725383e-21	1.478759121611353e-18	8.539430006153244e-17	4.923949079632416e-18	4.933898014152094e-32	1.992143644082384e-33	9.389943504461268e-30	1.583602872451101e-28	0.9611903364437715	0.9440242587893712	0.005226984171943358	0.9999874203399208
His mind is a steel cage	His mind is an open barn door	He has a very good memory and rarely forgets anything	His memory is terrible, things go in one ear and out the other	3.322255917654887e-14	4.966831852910065e-17	7.720889225887961e-16	3.1167331205476036e-19	1.0522524641741417e-24	4.534586969346234e-30	5.63833076558554e-29	2.601492189635243e-30	0.9999956906088773	0.044104450577942	0.999946419430198	0.3645548391039079
The screen was dim like a flashlight.	The screen was dim like a candle.	The screen was bright.	The screen was dim.	3.496807391619073e-22	7.393234566220194e-21	2.4684329690398455e-15	3.643434517447621e-15	7.409951455062852e-28	5.632510698929227e-27	7.04652961737127e-27	6.571023282735484e-26	0.11626178175598952	0.9031494890564356	0.09515156202629926	0.9210499846161074
That politician's speech was a good as Lincoln's Gettysburg Address	That politician's speech was a good as a college professor dense lecture.	The speech was sycinct and powerful	The speech was overbearing and boring.	9.625455068102492e-24	3.9996579525934706e-35	3.0714730983997486e-24	1.0862242797059983e-20	2.3692675666075974e-42	9.303327236589049e-40	5.690069560292307e-55	1.5709703134760887e-47	0.002540219264992162	0.9999999637799053	0.9999999999997599	1.6886112323019656e-08
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	4.856063673630001e-20	5.88163518267348e-16	3.4532692426914797e-10	8.517370307183966e-10	1.5718579012434378e-24	9.54332371290194e-27	6.908409986372859e-22	4.380329805116244e-21	0.9939652736052702	0.8637709070800877	0.0022701165733712394	0.9999978213277663
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	1.5647517740395633e-15	1.6156914835236555e-15	2.1488312948076225e-13	1.9600244990762508e-14	9.561339279504056e-24	1.1397402316935923e-26	4.513039948839564e-27	4.071977565272762e-23	0.9988093893422787	0.9998891806316644	0.9995282135038127	0.9997201798656391
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	1.0598760890247299e-21	6.271576613291984e-25	1.2557057317062072e-18	5.471998783731735e-19	1.4064470980965102e-33	5.1373253600496834e-36	1.3616296361361572e-36	9.67803169926513e-39	0.9963605964512772	0.007057520297061913	0.9990328021063422	0.001880323551909792
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	1.482340045146188e-14	1.5720629859983954e-15	2.047604305660859e-16	1.9164086275934217e-20	2.570603305369774e-24	4.3718817678152496e-29	1.8007530725097004e-27	1.0561954498544104e-28	0.9999829930685673	0.05540341065337937	0.9992999726980683	0.7072499195894124
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	1.4072274109691143e-30	7.091741681707586e-30	5.704047973725837e-16	3.2893972552721695e-15	1.2608301055892841e-36	5.647539615143424e-38	8.199371946380118e-37	2.1970442368261712e-38	0.9571280951329769	0.02609602455488594	0.6059447903912923	0.2800714834955259
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	2.596730431097821e-32	8.351289164673796e-33	1.355859022456681e-16	7.615372573708837e-18	1.1137258563718539e-39	1.615238736609091e-41	3.4999630930458113e-41	1.8286722025390304e-41	0.9857043115436454	0.3431783376231841	0.9695317712392262	0.5309870768584297
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	7.365006663650976e-27	1.6592242846122972e-25	1.1460427234649172e-14	3.3624867817965164e-15	9.213396937310852e-35	5.0884264185806726e-37	3.5846566415444223e-34	7.839976870652818e-35	0.9945074784455392	0.17945976680530454	0.20446969441992505	0.9935514941504737
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	6.095298563816972e-23	7.174585122863252e-26	5.685222573946616e-13	3.4887189442304995e-15	4.72046635022134e-28	8.23481765102239e-31	6.569449289960611e-32	1.0402152758305955e-32	0.9982585455585623	0.13669660033463515	0.9998608498681509	0.012474341494670206
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	2.185729435183164e-27	1.1935890997620215e-28	2.0661908321888859e-10	1.2075240880472522e-11	2.7124756142613028e-34	1.1207517641493415e-35	5.297265792201786e-37	3.17794895582495e-35	0.9603210617472727	0.9836044744333539	0.9980508798836429	0.739281276563016
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	2.9697501650988234e-23	1.7188211681415043e-20	8.037917415683821e-10	7.799547362408853e-15	1.0651489723112882e-29	1.9444838836911184e-31	1.4387400225340828e-26	3.2022028183359467e-27	0.9820717778056228	0.18205088599126149	0.000739786877690457	0.9999392803664962
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	3.0685983776951147e-20	6.635614109521329e-17	4.7228931486038416e-15	1.9301846247362026e-15	4.2546717885959694e-29	1.7318835771368024e-30	2.049186898694756e-27	5.154014076255982e-27	0.9608866694089193	0.7155171838435661	0.020340409289548705	0.9996640867120627
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	1.1645610745911712e-14	8.567229347239088e-17	1.7293856638272216e-14	1.0047978978771798e-17	2.6530847191985935e-23	7.529376994075503e-26	6.913510385466284e-26	4.156288938615787e-28	0.9971700604740651	0.005975909633682425	0.9974009342154534	0.005489792552302512
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	4.90259124855084e-22	1.4857271005391995e-23	6.033175597300803e-19	2.0941046236694858e-19	1.2809126469903288e-32	1.9234772521800348e-34	3.582824742884525e-34	6.136435725579365e-36	0.98520569880528	0.01683896075904262	0.972790206804772	0.030916500825088945
The boys are as disciplined as the military	The boys are as disciplined as barrel monkeys	The boys are highly disciplined.	The boys lack any discipline.	3.2255727497942053e-18	1.154375218469185e-21	7.832063475500971e-18	5.788916117392606e-19	5.8388760113292e-29	7.555046674453084e-32	1.546750383469632e-32	1.5834651426562325e-34	0.9987077506602751	0.010133625417457203	0.9997351646538999	0.002091520226639205
