x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The puzzle was as easy as pie	The puzzle was as easy as brain surgery	The puzzle was easy	The puzzle was hard.	3.2222219050308934e-14	4.032385189801137e-18	3.2868388682615115e-11	1.5188073474013116e-14	6.880171237376729e-20	2.0997146366066484e-24	5.1960308995059196e-24	1.773145199032733e-28	0.9999694825828267	3.412382887672948e-05	0.9999244838778549	8.443983025324111e-05
The politician was as popular as apple pie	The politician was as popular as a root canal	The politician was very popular.	The politician was very unpopular.	9.109854011852703e-18	1.9702944134693083e-18	9.52242596754486e-17	4.041594322290258e-18	2.969436751565118e-28	3.414721721927399e-30	9.483827761723562e-30	7.890131389493991e-30	0.9886311760969033	0.45413548638055	0.9690503376119795	0.6979419645464056
The meeting was as lively as a funeral procession.	The meeting was as lively as a group of children in a bouncy house.	The meeting was not lively at all.	The meeting was very lively.	2.5959724277361195e-21	5.042542945131149e-26	2.6853177642567377e-18	9.748514021758171e-15	2.5122466026295158e-29	1.1943400034292561e-29	1.6868175923729587e-35	1.0648821865647628e-34	0.6777790106193681	0.8632565747310168	0.9999993285625471	8.915992841446222e-06
He shopped for the item like a bride picking out her dress	He shopped for the item like a robber getting away	He shopped with great care	He shopped in a hurry	7.029407942303997e-25	1.542171397598037e-26	6.853705301224836e-15	7.416306671314538e-15	3.016399550091665e-32	9.532847273486388e-34	4.5100614302636253e-35	1.1731866244949111e-33	0.96936477994363	0.9629803113203823	0.9985070518452249	0.5517058217021423
Watching the movie was like going to the dentist's office	Watching the movie was like going to the carnival	The movie was dreadful	The movie was enjoyable	1.1941787329759849e-17	7.325986807941042e-16	1.4837425038018097e-11	6.396769673169251e-11	5.5766330633163764e-24	1.6011611110616175e-24	3.155931175961246e-24	8.398202339564998e-22	0.776928528157417	0.9962562035482162	0.6386020085868487	0.9980970758285354
The cookie was as chewy as a Tootsie Roll	The cookie was as chewy as a brick	The cookie was perfectly chewy.	The cookie was extremely dense and tough.	5.66496079501946e-20	1.5473625748816551e-19	6.568415225603193e-19	4.605487985817829e-22	1.952273106191572e-31	8.248508474029484e-35	7.566756747852135e-32	1.0449674557860423e-33	0.9995776705185573	0.013621860582249012	0.7206755328491764	0.9268394173808968
The pizza delivery guy had the speed of an Olympic sprinter	The pizza delivery guy had the speed of a tectonic plate	The pizza arrived quickly.	The pizza took forever to come.	1.922524599391689e-18	6.059971916112304e-21	9.878671695535114e-16	2.432852110721384e-16	4.718735579354382e-29	1.430276354046743e-31	1.0014845036211687e-31	1.2085411303683071e-32	0.9969781010623042	0.10768061549614981	0.9978821371107776	0.077913570522575
The pot roast has the aroma of swamp water.	The pot roast has the aroma of a grandmother's kitchen.	The pot roast smells bad.	The pot roast smells flavorsome.	2.2016984174618087e-25	2.6066060385737418e-24	8.527762976748182e-20	1.2292995623167113e-21	9.462054377260507e-34	2.965233444611847e-38	1.7550760693276107e-36	2.5381872307619187e-37	0.9999686628251714	0.12634744439377912	0.998148576819618	0.8953955486486139
The photograph has the clarity of an inkblot test.	The photograph has the clarity of a full rainbow.	The photograph is out of focus.	The photograph is crystal clear.	6.533889865703951e-23	1.26016943082465e-24	3.190761977982193e-14	9.639825061335283e-16	3.1777614626667897e-31	3.5182512587671314e-32	3.360558162713602e-33	7.938090974259121e-33	0.9003211517692515	0.7025699159276659	0.9895354280081912	0.18409044212144016
He has the political prowess of a Kennedy	He has the political prowess of a newborn baby	He has good political skills	He lacks skill in politics	1.177791829088273e-18	6.424021661954138e-19	6.816107986283319e-15	1.6335452651770207e-16	2.3929460733590037e-28	6.011681374127919e-31	4.1320520762938257e-29	8.817882066954168e-28	0.9974940445023398	0.955237644782421	0.8527502025892764	0.9993187042426405
This puzzle has the difficulty of putting a man on Mars	This puzzle has the difficulty of a child’s block sorting game	It is very difficult	It is very easy	1.3687009757513036e-22	2.2423692450083476e-23	6.822550712832118e-10	2.736152907071608e-09	8.476003638502382e-27	2.603708811635043e-28	1.8147847077020747e-29	1.2994654237314911e-27	0.9701969185756174	0.9862267271595672	0.9978634891186212	0.8330780734193568
The boy was as funny as a comedian	The boy was as funny as a dead fly	it was funny	it wasn't funny	1.1318993256447526e-16	6.014949426076014e-20	1.16918608674774e-10	4.156695386967743e-12	1.2879040754340465e-25	1.3450031805956348e-26	4.7659880304964263e-29	9.973495015296736e-29	0.9054415757749362	0.6766516155492509	0.999630079205176	0.007360639629313094
The politician's apology was a chess move.	The politician's apology was an avalanche.	The politician's apology was calculated.	The politician's apology was chaotic.	7.620260400464543e-24	7.663988869073906e-24	1.3108958395518256e-21	4.4064196349204604e-23	9.535912120746387e-32	1.0960980949235573e-34	1.9469758197627222e-33	1.2849299290877463e-33	0.9988518773809522	0.3975765473806818	0.979991224812789	0.9214007270929699
He was as dangerous as a viper	He was as dangerous as a flea	He was very dangerous	He was not dangerous	1.9013883941204746e-14	6.11508994306654e-17	8.943808042806637e-12	4.718254404191029e-12	4.539542699724048e-20	1.3538509410566069e-20	5.638756656765947e-23	1.379325330244846e-22	0.7702765123835725	0.7098212347255348	0.9987593990007043	0.010085410634827173
The water was as warm as the surface of the sun	The water was as warm as an icicle	The water was scalding hot	The water was cold	5.584410288738068e-14	1.5719242625133895e-16	3.6037960931408477e-12	4.243984082888563e-09	4.017516421044257e-21	1.0751841615517038e-20	9.599969719589992e-24	7.034273882095808e-22	0.27201699702173676	0.9865363234484144	0.9976161678014553	0.06140644868145325
Her excuse had the conviction of a deserting soldier.	Her excuse had the conviction of a revivalist preacher.	Her excuse lacked conviction.	Her excuse was full of conviction.	7.812653589821194e-29	3.3708637302548566e-28	8.201605535937981e-19	1.4977240889948166e-21	1.4761916758759685e-37	6.613857144963464e-39	5.017280605081056e-38	1.532328658716225e-37	0.957117762836903	0.7533362488045884	0.7463354800102567	0.958623755181536
The threat was an oncoming train	The threat was a third cousin thrice removed	The threat was imminent.	The threat was distant.	2.1570490262595307e-16	2.318944223784283e-19	2.1642838262388655e-14	1.8168807770034856e-17	6.000905015809777e-26	3.517574010245163e-28	1.0975025120354478e-29	3.5491932400581423e-29	0.9941724205614714	0.76381012001034	0.9998171439434279	0.09165137118937434
Their love was as easy to understand as a Bob Dylan lyric.	Their love was as a California wildfire season.	Their love was complex and hard to interpret.	Their love was hot and short lived.	6.659906488897376e-25	4.221970733317486e-26	4.78531573965679e-22	1.4927973875360252e-19	2.8622863565217217e-37	1.2999390725220097e-38	3.667789911152161e-41	2.7187180517503227e-37	0.9565569078451729	0.9998651093974824	0.999871874455705	0.9543674793650537
The book grabbed my attention like legalese in a merger agreement	The book grabbed my attention like a trashy magazine headline	The book totally bored me.	The book really interested me.	6.784910316500213e-27	1.1753977418140833e-21	6.93509599882961e-17	1.0838222615431432e-15	5.340169304633938e-40	1.0515783211440467e-39	4.127403690194903e-37	3.07975077700542e-35	0.3367927154940831	0.9867754858218266	0.001292160725702613	0.9999658562496626
Her thoughts were like a yo-yo	Her thoughts were like a spring stream	Her thoughts were all over the place.	Her thoughts were steady.	7.175771218637823e-16	1.9648677768495482e-18	9.745539465279939e-15	6.242006108137651e-17	2.356542568805171e-25	6.709212230769346e-28	4.509352664819549e-29	7.789348765400387e-30	0.9971610252091597	0.14729435009878059	0.999808682007098	0.01147668695399349
Her ego was a Ritz cracker	Her ego was a brick building	Her ego was very fragile.	Her ego was unshakeable.	1.562999841783153e-20	6.988631917991875e-18	1.2517470291179928e-16	3.2101061744899376e-18	2.0691502275207387e-31	1.7961304608070334e-33	1.0151400626711755e-29	3.031887240176385e-28	0.9913941807461768	0.967602615087251	0.019975740241395742	0.9999940759016478
His mind is a steel cage	His mind is an open barn door	He has a very good memory and rarely forgets anything	His memory is terrible, things go in one ear and out the other	2.353734730440439e-14	1.0492980172493658e-17	2.8069561474688298e-15	3.2335049978199845e-19	2.2586796605258893e-24	7.300098358131795e-31	1.6781325957729255e-29	5.213365045358286e-31	0.9999996767980814	0.030130421007333263	0.9999925703491417	0.41662047326595825
The screen was dim like a flashlight.	The screen was dim like a candle.	The screen was bright.	The screen was dim.	1.5269661731547917e-22	1.025012950692071e-20	2.825121373572724e-15	3.6531068602957594e-15	2.437889870472243e-29	1.6909984575921102e-28	1.371488438331004e-27	1.2829264055657048e-26	0.12600298173460045	0.9034214251032382	0.017465054205289758	0.986990682285731
That politician's speech was a good as Lincoln's Gettysburg Address	That politician's speech was a good as a college professor dense lecture.	The speech was sycinct and powerful	The speech was overbearing and boring.	3.4469913411469014e-25	5.669605973980147e-36	5.8453091879542406e-24	9.284378703442461e-21	8.641059119965147e-44	3.3514549818106434e-41	1.3521906934284072e-55	3.185440835384237e-48	0.0025716702780828635	0.9999999575509103	0.9999999999984351	9.504649622052491e-08
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	6.354216109856928e-20	7.303050827938323e-16	3.510883230042887e-10	5.496396302030484e-10	2.680509592812983e-24	1.4025891209641805e-26	8.592507482478165e-22	5.451179775708637e-21	0.994794690479005	0.8638364300207695	0.0031098879039708842	0.9999974270055844
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	1.6577459679024754e-15	3.0381360893228667e-15	6.167297024526232e-13	8.974557809079074e-14	2.626880881425447e-23	1.4241115879438243e-26	1.419685515703293e-26	3.842511917024957e-23	0.9994581634963485	0.999630668372256	0.9994598465892524	0.9996295173547782
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	1.1527206547568486e-21	3.8380838382401855e-25	1.0066893447887167e-17	4.796526182308502e-19	3.473773755003162e-33	2.0894265320167146e-36	2.150987668419678e-36	4.268598467938965e-39	0.9993988754956995	0.001980552630107047	0.9993811754201656	0.0020387870257647586
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	5.671746114395794e-14	3.1822878889508196e-15	1.9128118217767223e-16	4.601260595108799e-20	6.016153400817685e-24	1.6808435000993338e-28	4.583670500613744e-28	4.625775006294219e-28	0.9999720619401034	0.5022859414092246	0.9999238164156595	0.7334794393548111
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	4.752584631609278e-31	5.951922572804645e-30	6.046894149327523e-16	2.765051673917654e-15	5.476396600045928e-37	3.280097245999577e-39	7.582080247113167e-37	4.649809807721337e-39	0.9940461433759988	0.00609525077585776	0.41937483706128653	0.586363721065246
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	4.0697693134031427e-32	5.989543213878396e-32	4.12323029792648e-16	1.6543581910297642e-17	8.04899815325725e-39	9.613702603611573e-41	5.028426997120766e-40	2.276332754588569e-40	0.9881970005506456	0.31162321992258546	0.9412006480993526	0.7030702766985918
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	4.0863338907748864e-26	7.425752419579845e-25	1.0000691729613223e-14	4.869933534007657e-15	1.4071769505097407e-33	2.3931383821848623e-35	1.0084761135671951e-33	1.2541403298769427e-33	0.9832777273056509	0.5542876405370323	0.5825244408792818	0.9812753982696399
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	6.552485261570275e-23	8.286956434349292e-27	4.1812878658608337e-13	1.7024984693800581e-15	9.100985140565677e-28	6.243962104926086e-31	1.0151191510783098e-32	2.6627236078407246e-33	0.9993143949674995	0.20779937928344053	0.999988846176398	0.0042463689823039495
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	1.3946768012104777e-26	2.074092517618585e-28	1.2884986849154159e-10	7.927629619920463e-12	2.9620415620946905e-33	1.899233226379884e-35	1.6759323247206996e-36	2.454398741025474e-35	0.9936289445417775	0.9360817141447948	0.9994345168431619	0.5637588935860893
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	1.4457135456479093e-22	4.166956101639361e-21	1.1303456793344868e-09	1.345883913677109e-14	2.4415567512840565e-29	7.97951058669419e-31	2.307736294142028e-27	3.2347979423393173e-28	0.9683522529231178	0.12293927346483734	0.010469115632768252	0.9975392974995883
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	1.2878680487337794e-20	4.2509826316643974e-17	1.7783118536570195e-15	7.621105397209263e-16	3.1405613087858405e-30	6.945076799602136e-32	2.215926427396347e-28	5.4170191388095185e-28	0.978364328128744	0.7096892139245499	0.013974620804628328	0.9998718079756005
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	2.4407093494089822e-14	1.0109846746941415e-16	4.0597819892348614e-14	2.334283100513529e-17	1.5168867599850077e-23	5.666305097034703e-26	3.440591860833301e-26	5.2392709002885995e-28	0.9962784186462957	0.014999410376823705	0.9977369401026324	0.009161650218266775
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	1.5997585277893236e-22	3.029559569600333e-23	1.2792468566771252e-18	2.8508815778589705e-19	2.705728630063064e-33	1.7841508901476763e-35	6.67427098830451e-34	5.8244620524949114e-36	0.9934492199608783	0.008651241810499975	0.8021356994835857	0.24611126515041368
The boys are as disciplined as the military	The boys are as disciplined as barrel monkeys	The boys are highly disciplined.	The boys lack any discipline.	8.485424366770287e-18	6.69001724032507e-21	1.067775422932942e-17	3.2347387173857134e-19	5.193718925940677e-29	2.2645975206658364e-32	2.4185360737771688e-32	2.368265162511578e-34	0.999564163837233	0.009697186979521972	0.9995345511754727	0.010349541945034412
The helicopter had the reliability of a collapsing tower.	The helicopter had the reliability of a battleship.	The helicopter was not reliable.	The helicopter was very reliable.	2.3917244019874446e-27	6.38674596541043e-23	1.4318751521133882e-17	3.4584888781044927e-18	8.053709605090588e-36	6.268333321250339e-37	1.2649619689040815e-31	4.9082387244548425e-31	0.9277886951704778	0.7950881509060742	6.366354938187149e-05	0.9999987228972208
This book is like silk in my hands.	This book is like hard-cover amnesia.	This book is hard to put down.	This book is forgettable.	1.613145551847096e-18	8.096974092003312e-25	1.9058735071826044e-13	6.666596592759569e-16	3.837964758198726e-26	2.6496176025554047e-29	5.4334169067646946e-33	5.9395522538708445e-33	0.9993101057947265	0.5222516802761588	0.9999998584297544	0.0002241161554228693
The teams passion was burning like an inferno	The teams passion was burning like a match	The team had a lot of passion	THe team had very little passion	3.825185256448248e-21	1.2642586164714513e-22	3.099418917223339e-14	2.9565055757636573e-21	9.355762148522029e-30	9.209833784480684e-38	9.54039234887566e-31	1.2569485839399242e-38	0.9999999901559771	1.3175019657632148e-08	0.9074628890113446	0.12008930153475543
The sword was as sharp as a laser	The sword was as sharp as a stick	The sword was sharp	The sword was dull	1.0346126410556085e-15	2.2412375587475523e-18	1.663000079932943e-11	1.7743708157685096e-12	6.002382475705145e-22	7.563703471753187e-23	4.865807393825743e-24	5.953303190349858e-24	0.8880902487490338	0.5502580959896427	0.9919587261828671	0.07296578667282075
He maneuvered with the tactical precision of an experienced general.	He maneuvered with the tactical precision of a clown car.	He manuevered skillfully.	He maneuvered poorly.	5.953757408664725e-24	1.9259216994455436e-27	6.993135270452295e-19	8.268486014178727e-19	1.3418203939773165e-34	2.3934956613500925e-34	1.490319266333409e-38	1.0547336412856722e-36	0.35922539728962855	0.9860670536107916	0.9998889453636153	0.004387332681932647
The ending was as satisfying as a Thanksgiving dinner with all the trimmings.	The ending was as satisfying as a stale saltine cracker.	The ending was satisfying.	The ending was unsatisfying.	3.783460759861444e-22	1.2141286857045081e-23	4.8156948186674545e-15	1.0759582578070603e-15	1.880767687930805e-29	8.393968154779539e-31	1.574967382442631e-31	8.241039841170485e-31	0.9572762423291202	0.8395511182332942	0.9916954760646904	0.4954034192936281
That guy is as smart as a rock	That guy is as smart as a computer	The guy is dumb	The guy is intelligent	1.6981721333428038e-15	8.654472328893125e-17	5.719955070329029e-12	2.426128658376427e-12	1.3865957606355125e-21	5.735775228653245e-23	4.1243146781555806e-24	1.8399547010800587e-23	0.9602772860945773	0.8168913157472547	0.9970344034350512	0.24287490685994303
The friendship was as meaningful as a contract on a napkin	The friendship was as meaningful as an international treaty	The friendship wasn't meaningful at all.	The friendship was highly meaningful.	2.200338230094925e-25	3.738841993326873e-21	2.9288143219997084e-20	5.069889316733497e-20	2.5507251946527058e-39	1.410919803415701e-38	1.5825766416346913e-35	2.4687575309559867e-34	0.15310545910810566	0.9397576137140414	0.000161149487456143	0.9999428522584803
The child was as still as a marble slab	The child was as still as a waterfall	The child was totally still.	The child couldn't stop moving.	8.243825654940058e-19	6.774544596684239e-18	1.019542752263998e-18	1.8996853745484095e-17	1.0312004058244237e-30	1.002542792592053e-32	1.5648241961601298e-29	2.4958062188571176e-30	0.9903715144198734	0.13755509211804023	0.06182463316869133	0.9959991614206042
He is as strong as a diamond.	He is as strong as a piece of graphite.	He is very strong.	He is weak.	2.1760567115719593e-17	3.844289858848617e-21	3.9479206936030774e-13	4.712819524986694e-13	5.535557685684796e-24	1.1561185939426315e-24	2.3393600658717163e-28	1.905153875037562e-28	0.8272303462344115	0.4488508935441102	0.9999577411827297	0.00016476164199218685
He has the satisfaction of a master chef after making a 5 star meal	He has the satisfaction of a master chef aftet making a bowl of canned 🍝	He is very satisfied	He has very little satisfaction	2.264527838742377e-25	2.2756381789510246e-40	1.3782909181976638e-12	5.157799564096456e-16	1.5483746284162729e-31	1.0412702682035589e-34	2.8474731242321863e-46	4.414384257030575e-50	0.999327959478738	0.0001550040972054561	0.9999999999999981	4.239422167163618e-16
She had the dedication of a gnat	She had the dedication of a tectonic plate	She is flighty and unfocused	She applies pressure consistently and over time.	6.0061510272008674e-18	2.133200729650309e-19	1.9014355406421852e-14	6.394107982976193e-23	1.8357085108324415e-28	2.992848103904337e-38	1.8947856662841476e-32	1.3051775754007597e-36	0.999999999836965	6.887785256110548e-05	0.9998967924319746	0.9775834429821623
The desire she felt was a mere trickle	The desire she felt was a surging wave	She felt little desire	She felt a strong desire	1.3455416799637137e-19	4.669460758401893e-20	3.866125943281887e-15	2.8419105937227943e-13	9.903816332317316e-28	8.231434085970572e-29	2.5871619891575487e-30	8.625913837659927e-28	0.9232640535176566	0.997009678520288	0.9973945183357126	0.9128861867226886
The man has the taste of a picky child.	The man has the taste of the Queen of England.	The man has poor taste in things.	The man has exquisite and fine taste in things.	3.855287540589659e-22	1.3225085246114487e-21	7.215530406044395e-20	6.759451982146047e-23	3.1943847238339725e-33	2.123130791924636e-37	2.6822859755975734e-34	8.488907992592561e-36	0.999933539949878	0.030677162890898543	0.9225357922865632	0.9755996224620795
The bed is as comfortable as cloud.	The bed is as comfortable as seeing your ex.	The bed is very comfortable.	The bed is very uncomfortable.	5.6275080493764005e-19	1.2328257281369255e-22	3.312783407201551e-14	5.449429157593652e-15	5.441006851995854e-26	3.1202162745617507e-28	7.538439533289595e-31	5.895674807134822e-31	0.9942980681729148	0.4388584656745272	0.9999861453306425	0.0018859448742150995
She has the patience of a saint	She has the patience of a bull	She is very patient	She is not patient at all	5.241485193006529e-11	1.2227189341678675e-14	2.226010740504382e-11	1.0354230916385001e-13	2.1924378227160354e-17	1.9668625586860892e-18	7.075830852213043e-21	5.7913177674055125e-21	0.9176743235599848	0.45008555808359	0.9996773660864666	0.0029358002620395547
He has the morality of a puppy dog.	He has the morality of a vulture.	He is very moral and kind.	He is not very moral or kind.	4.0406190272523567e-20	3.3848728803488486e-19	1.0752596324395508e-17	3.845685224240195e-20	8.634032085306318e-31	1.2657426448545236e-33	1.3224765710592696e-31	3.301159858950684e-32	0.9985361534687537	0.19975642786595807	0.8671746676769313	0.9630734882206768
His desire for her was a runaway horse.	His desire for her was a snail.	His desire for her was wild.	His desire for her was dormant.	3.007098906794103e-21	2.2354000662218156e-23	1.3680564868815682e-18	8.371662532007342e-20	2.912135949673871e-28	2.8457465584299577e-31	1.0071512981780144e-30	1.1367630091465124e-31	0.9990237514828625	0.10142175389567021	0.9965534572372123	0.2854388645796228
He could sprint like the wind	He could sprint like a tortoise	He was fast.	He was slow.	2.8638722118421414e-13	1.0185175443798354e-16	1.3500864229260885e-12	2.7195862624307353e-13	7.670292754804484e-20	7.503468212496128e-23	3.697759317383575e-24	2.4027578289446944e-23	0.9990227054750421	0.8666288804190222	0.9999517934819507	0.24255027281764133
They fit each other's personalities like a plug in a socket	They fit each other's personalities like a magnet on paper	They fit each other's personalities perfectly.	They don't fit each other's personalities well at all.	1.1427171148520609e-20	2.816650453154447e-24	6.576538555686985e-19	1.2644328912526615e-21	1.6335942820244943e-32	2.475461247094432e-35	6.953864016272301e-36	1.3003358429833325e-38	0.9984869463803271	0.0018664570072125534	0.9995745023571635	0.000525014539930463
The spaghetti was as cold as the gaze of an angry parochial school teacher	The spaghetti was as cold as a vacation to Hades	The spaghetti was cold	The spaghetti was very hot	3.8332913725234376e-29	1.5563635405052772e-23	3.868322561332504e-12	1.3801836084962356e-14	1.6060345056626302e-34	4.868334887399681e-38	1.7223510224248948e-29	1.5227586236919675e-32	0.9996969641940784	0.0008833353348907679	9.324577331562605e-06	0.9999968029605957
Her mind was like a safe deposit box	Her mind was like a child's toy box	Her mind is closed and secretive	Her mind is wide open and easily accessible	3.8573902042940745e-15	1.3308623626820424e-16	2.7844812243797245e-18	6.367155338393033e-18	3.363492551209843e-27	4.426946449988535e-28	2.5330130685504413e-29	5.570176846594653e-29	0.8836907849829833	0.6874054421683777	0.9925253891798973	0.11176197693461241
The ghost has the invisibility of a shy middle child with an overachieving older brother and a wild and rambunctious younger sister	The ghost has the invisibility of a bully in a china shop, smashing the china on his victim	The ghost is very hard to see	The ghost is very noticeable	1.1638578939572073e-39	3.85192604794335e-42	3.7977844193625237e-14	7.208918253824671e-15	1.8645996362608975e-46	2.1656296979006854e-48	3.9058287228392984e-50	3.119620390562664e-51	0.9885188978879398	0.07396337482518077	0.9997905710881072	0.0014384421307948145
Your wit has the sharpness of a blade	Your wit has the sharpness of a stone	Your wit is clever.	Your wit is dull and not clever.	1.148093183257095e-17	4.144447374579763e-20	1.3425443692122557e-16	1.5593959731062062e-21	2.915915431927835e-28	5.335339464204382e-34	4.2893133092193174e-31	5.287078915638123e-34	0.9999981702728263	0.0012310991565699964	0.998531160078342	0.49772836340838167
She had all the grace and elegance of a ballerina	She had all the grace and elegance of a dump truck	She is very graceful and elegant.	She is not graceful or elegant, and in fact is cumbersome and unsophisticated.	8.211044935401403e-15	2.1491854380706077e-19	6.656457322957281e-16	3.325568271951948e-31	1.2935206685165309e-27	5.9066046626983e-42	2.375423227146372e-33	1.8455999567782842e-45	0.9999999999999954	7.769562643344169e-13	0.9999981636019255	0.00031236616620834983
The teacher had the patience of a flea	The teacher had the patience of a tortoise	The teacher was impatient.	The teacher was patient.	1.4532592520499805e-17	1.0369789101409983e-16	9.951101058692716e-16	1.3021132115982503e-15	1.3401159485519437e-28	3.438867690198144e-29	1.349277397864407e-28	2.9066547911253988e-27	0.795792034400229	0.9556389680650913	0.49829674425931947	0.9883073211002058
The dog had the attitude of a yogi	The dog had the attitude of a military commander	The dog had a calm attitude.	The dog had an aggressive attitude.	8.760656009763057e-19	7.051721244272172e-19	1.7262085706776872e-18	4.29138748646647e-18	1.278190295484862e-30	3.7986841806011023e-32	3.200375093819034e-32	2.6882005081232903e-31	0.9711385035268122	0.8936129696122521	0.9755732740310007	0.8761864784659005
He could run with the speed of a racehorse.	He could run with the speed of a elderly tortoise.	He was really fast.	He was really slow.	3.1958457146968923e-19	1.3163917299674688e-23	3.3838680280334744e-14	1.40103086836681e-14	7.488044587794188e-26	1.0173308752216037e-28	9.488997789170433e-31	7.261246941515964e-30	0.9986432364473028	0.8844235296605031	0.9999873279633514	0.06662040717296054
Henry is a golden retriever.	Henry is a cobra.	Henry is trustworthy and friendly.	Henry is not friendly or trustworthy.	6.748654879232946e-16	5.1164679226365174e-17	5.555054297386982e-19	1.1782445023519818e-20	1.4840991242997567e-26	2.4870080925953166e-28	6.730771023307386e-28	1.5717295877348636e-27	0.9835184967063438	0.700162555061225	0.9566150485257195	0.8633835110256636
This cat has the grace of a ballerina.	This cat has the grace of a pig on ice.	The cat is extremely graceful.	The cat is clumsy and ungraceful.	8.207900738831908e-18	9.64765842847313e-24	1.2568661196553095e-17	4.1201423014236206e-19	3.496278304349671e-27	1.2026556579950165e-30	1.773620996727061e-33	8.78853402604543e-35	0.9996561366103929	0.04721194793388648	0.9999994927119805	7.307072297120232e-05
The dog is as smart as a bowl of rocks	The dog is as smart as a scientist	the dog is dumb	the dog is smart	8.737089316235189e-20	1.5809438638638596e-17	4.579831762812522e-14	2.328613623325541e-13	3.121752098200356e-28	3.060718037113518e-28	1.2037728397860129e-27	1.5829228066817696e-25	0.5049360578984616	0.9924526481169271	0.20592737983413154	0.9980701451248329
The tax penalty was as heavy as a bowling ball	The tax penalty was as heavy as a hairpin	The tax penalty was very heavy.	The tax penalty was very light.	1.1273938560530911e-20	5.72536676841313e-24	1.5258439312900376e-20	1.1200038344355936e-20	1.6362136802376503e-32	1.93247933173192e-34	1.4342243491903619e-34	7.506514349974903e-35	0.9883271856099951	0.34356709906806787	0.9913106588600183	0.27976699619172624
The food is as warm as a volcano	The food is as warm as ice	The food is hot	the food is cold	5.015224196150678e-19	5.912106536693786e-19	6.23802612449938e-11	2.911214063646974e-13	2.4371336053740228e-24	5.695573968832987e-29	1.3643676566308928e-24	9.305518394653025e-27	0.9999766305759603	0.006774186585160602	0.6410976709997661	0.9939165931065788
The road is as flat as a pancake	The road is as flat as a roller coaster	The road is flat	The road is rolling	1.7330097155226885e-12	7.51927928085532e-17	7.999585255319776e-11	8.766955585812687e-12	4.665583978123334e-18	5.196856856855027e-19	2.1925158812713673e-22	1.3031663437174429e-23	0.8997765363462761	0.056102466920936886	0.9999530088224187	2.507541966555329e-05
She is as transparent as a window	She is as transparent as a wall	You can see her intentions	You can't tell what kind of person she is	3.7468651968752734e-14	3.0381113644427025e-16	7.05827897574434e-14	1.2120934471002486e-14	1.2637343304894845e-20	9.355505198825982e-24	7.668584165907327e-23	2.800973360425465e-25	0.999260241321525	0.0036392375601410018	0.9939684075932876	0.02906900061817133
He has a heart of gold	He has a heart of coal	He has a great deal of concern for others	He doesn't care too much for others	2.3062557654879912e-10	3.3161546383166724e-13	1.1512965247279626e-14	3.7320420995365216e-15	1.345187561012764e-19	1.4479937558320645e-21	4.724853732659651e-24	4.118250395314326e-22	0.989350383403635	0.9886571721441684	0.9999648771077055	0.2214328839767115
The movie has the tension of a cat in a room full of rocking chairs.	The movie has the tension of a wet noodle.	The movie is tense.	The movie's pace is relaxed.	2.6232258508931683e-23	2.5902621318043732e-23	1.56744095281023e-14	2.4917498785857154e-18	6.943464425244594e-31	6.239949124391188e-35	1.833095573380271e-31	1.1610804412654374e-34	0.9999101401257179	0.0006329978080474252	0.7911373506627328	0.6504377749969233
the book has the depth of an ant’s bathtub	the book has the depth of the marianna trench	the story is superficial	the story is profound	1.7097083150194348e-24	3.4876136291877607e-23	6.339898698547225e-15	5.31023600006698e-14	6.433227676667792e-31	6.967496268250528e-33	3.6201300591269784e-31	4.179625093769226e-30	0.9892855596113512	0.9202902129216215	0.6399083615379982	0.9983357596617282
