x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
Her excuse had the conviction of a deserting soldier.	Her excuse had the conviction of a revivalist preacher.	Her excuse lacked conviction.	Her excuse was full of conviction.	8.381497994299469e-29	3.464822949452737e-28	8.218956663701427e-19	1.5292228576125659e-21	1.5859351901290931e-37	7.169038668196105e-39	5.714634191452679e-38	1.6637331586032605e-37	0.9567511579907694	0.7443341561837516	0.7351145881486041	0.9586899769357581
The threat was an oncoming train	The threat was a third cousin thrice removed	The threat was imminent.	The threat was distant.	2.197630439388047e-16	2.3272567005472636e-19	2.1387387054435222e-14	1.8242910648442353e-17	6.179879182715717e-26	3.557857086765531e-28	1.1264902164556108e-29	3.5807979899144987e-29	0.9942757923425442	0.7606923207015039	0.9998177496873383	0.09144166758505615
Their love was as easy to understand as a Bob Dylan lyric.	Their love was as a California wildfire season.	Their love was complex and hard to interpret.	Their love was hot and short lived.	6.8175815448599065e-25	4.3279654113549114e-26	4.810885390788294e-22	1.488504172505511e-19	2.9478775961903728e-37	1.3283520318897993e-38	3.682426171084634e-41	2.767922866583396e-37	0.9568816660820375	0.9998669783622522	0.9998750977234458	0.9542067280366462
The book grabbed my attention like legalese in a merger agreement	The book grabbed my attention like a trashy magazine headline	The book totally bored me.	The book really interested me.	6.803078144554887e-27	1.1840291822677886e-21	6.972684647034875e-17	1.078300342536066e-15	5.542950552806108e-40	1.070888100308271e-39	4.247713604036244e-37	3.168410443707249e-35	0.3410662074452544	0.9867709052449288	0.0013032250657030182	0.999966202235294
Her thoughts were like a yo-yo	Her thoughts were like a spring stream	Her thoughts were all over the place.	Her thoughts were steady.	7.141690411207418e-16	1.9725279532750297e-18	9.683874053258109e-15	6.18700747512295e-17	2.35121782225093e-25	6.641249442378036e-28	4.470848315887374e-29	7.752058092513307e-30	0.9971833560698738	0.14776931208860422	0.9998098858258919	0.01153791254295997
Her ego was a Ritz cracker	Her ego was a brick building	Her ego was very fragile.	Her ego was unshakeable.	1.5199706046469153e-20	6.92219430352379e-18	1.2688427471254165e-16	3.195310973433917e-18	1.9227539134330866e-31	1.6674089562947055e-33	9.905053073172743e-30	2.9002072530310546e-28	0.9914025735746885	0.9669749858555134	0.01904220428393523	0.9999942507578787
His mind is a steel cage	His mind is an open barn door	He has a very good memory and rarely forgets anything	His memory is terrible, things go in one ear and out the other	2.2601736296457228e-14	1.028830056219281e-17	2.8296729228695986e-15	3.333030954999564e-19	2.3040893256290564e-24	7.278409462504564e-31	1.6600629348501783e-29	5.349225840136139e-31	0.9999996841091584	0.03121712017916253	0.9999927951969745	0.42361263308083524
The screen was dim like a flashlight.	The screen was dim like a candle.	The screen was bright.	The screen was dim.	1.5382849506269047e-22	1.0342706463470062e-20	2.8191034588279035e-15	3.711852447874675e-15	2.4326689746619883e-29	1.7384515208383279e-28	1.4056897416661117e-27	1.3062302005903476e-26	0.12275553137076232	0.9028414056220175	0.017011475681148108	0.9868658794731723
That politician's speech was a good as Lincoln's Gettysburg Address	That politician's speech was a good as a college professor dense lecture.	The speech was sycinct and powerful	The speech was overbearing and boring.	3.604088457455903e-25	5.6388053996597316e-36	5.469668342926211e-24	9.037119468006341e-21	8.253286315838252e-44	3.4631747015005647e-41	1.3622139315510679e-55	3.330401767451352e-48	0.0023774902849215468	0.9999999590976113	0.9999999999983495	9.616614044149816e-08
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	6.519608627461116e-20	7.431850904736942e-16	3.618470527816355e-10	5.644518596377712e-10	2.7735747716324064e-24	1.4502288767537203e-26	8.591065379656512e-22	5.478802371520198e-21	0.9947984620032501	0.8644495289795283	0.0032180517111871703	0.9999973530254612
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	1.6789961803922317e-15	3.0546495842763827e-15	6.280664819337451e-13	9.458758321666023e-14	2.7068367067587457e-23	1.4317921271323254e-26	1.4382790743489817e-26	3.8068687177860947e-23	0.9994713256356519	0.9996223311105079	0.9994689316698367	0.9996240338378221
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	1.149944920925553e-21	3.7324644692696423e-25	1.0169718364563511e-17	4.887082035308106e-19	3.448529262102301e-33	2.1189164287090767e-36	2.107839407637399e-36	3.960931925628526e-39	0.9993859366938963	0.0018756185665014715	0.9993891448606069	0.0018658317239975998
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	5.681013883636717e-14	3.273349920389523e-15	1.9395722225800566e-16	4.793853081795325e-20	5.992401464560943e-24	1.6238740807054467e-28	4.726736999717351e-28	4.512125303543753e-28	0.9999729018476762	0.48838538290056316	0.9999211273774374	0.7353529589859723
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	4.866254123397001e-31	5.839207152990572e-30	6.056543876238558e-16	2.771133906605433e-15	5.580958852423838e-37	3.470134175689367e-39	7.442353556566209e-37	4.589401094100095e-39	0.9938206122598278	0.006128805241448337	0.4285360495975877	0.5694374353448277
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	4.0572135218171403e-32	6.056032513867115e-32	4.042955400625882e-16	1.650462663491123e-17	7.697008518845694e-39	9.256064644104838e-41	4.863281185270885e-40	2.2965504099787572e-40	0.9881173599621488	0.3207548081860553	0.9405709260076069	0.7127369955921429
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	4.026773516678341e-26	8.061039238484058e-25	1.003389875167923e-14	4.800379923760296e-15	1.382414950020682e-33	2.2837228244454524e-35	1.1056693421315065e-33	1.3543740336946536e-33	0.9837486619144413	0.550548842757625	0.5556141945757375	0.9834177741094713
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	6.355127573517496e-23	8.658787242481574e-27	4.236858048283668e-13	1.7344753110124061e-15	9.587799737005578e-28	6.661639363803228e-31	1.0310341537226232e-32	2.705295160293188e-33	0.9993056786512049	0.20784962143333147	0.9999892465102026	0.004044580065466673
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	1.457199531253481e-26	2.10088812798612e-28	1.2775281608317376e-10	7.926117688762338e-12	3.012936502762389e-33	1.9560560372902136e-35	1.755531394084564e-36	2.59255950392043e-35	0.9935496853036756	0.9365802039048025	0.9994176747162913	0.5699667251346556
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	1.3923513025016385e-22	4.3136366003059266e-21	1.1144653516881997e-09	1.3120962181232154e-14	2.4942370592902726e-29	8.07172285026095e-31	2.3618589510558693e-27	3.1829710017777663e-28	0.9686529470114221	0.11876065948893834	0.010450124342847629	0.9974705061803264
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	1.3637304104272354e-20	4.2729798844766125e-17	1.7885916546044922e-15	7.596173240354264e-16	3.368405161495427e-30	7.649003613862083e-32	2.2083148442783547e-28	5.464089068847526e-28	0.977796120999224	0.7121743238125942	0.015024116058510853	0.9998600327903187
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	2.394140976513701e-14	1.0044496665067634e-16	4.1053111687026505e-14	2.331328650108098e-17	1.4728722442464962e-23	5.6693752923776e-26	3.487328929189779e-26	5.180128217732793e-28	0.9961655625939393	0.01463672684631684	0.9976378864657689	0.009054305788728038
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	1.5591988875440527e-22	3.01822045674687e-23	1.2835092492242347e-18	2.865447998956853e-19	2.5933534500906712e-33	1.7478278049100871e-35	6.5368948137428745e-34	5.7936157879354565e-36	0.9933054750864568	0.008785086096771201	0.798681601946247	0.24895334382778675
The boys are as disciplined as the military	The boys are as disciplined as barrel monkeys	The boys are highly disciplined.	The boys lack any discipline.	8.56402281248035e-18	6.781308453338542e-21	1.0593366072238029e-17	3.19126511536908e-19	5.098317421390074e-29	2.3849490197826948e-32	2.5041960046355127e-32	2.418146152765429e-34	0.9995324273312598	0.009564023509650183	0.9995090602666645	0.010037422927172364
The helicopter had the reliability of a collapsing tower.	The helicopter had the reliability of a battleship.	The helicopter was not reliable.	The helicopter was very reliable.	2.2973717267872147e-27	6.121629716886947e-23	1.4216918156034947e-17	3.440842121560883e-18	7.945804362907844e-36	6.105773912733617e-37	1.249433274209843e-31	4.979526076737608e-31	0.9286407024820983	0.7994154073232476	6.359122366506613e-05	0.9999987738257955
This book is like silk in my hands.	This book is like hard-cover amnesia.	This book is hard to put down.	This book is forgettable.	1.6141427531730361e-18	8.31156403331172e-25	1.9262513594756743e-13	6.416781863906539e-16	3.781663824509797e-26	2.5102157303673927e-29	5.358124665604281e-33	6.0917343314187546e-33	0.9993366542596418	0.5320357510955032	0.9999998583130559	0.00024261884300247067
The teams passion was burning like an inferno	The teams passion was burning like a match	The team had a lot of passion	THe team had very little passion	3.601415825376329e-21	1.2153387362727244e-22	3.1082991230537206e-14	2.9112244243670095e-21	8.864212376297738e-30	8.826385235524278e-38	9.194806919179632e-31	1.2335401385856531e-38	0.999999990042674	1.341561745536912e-08	0.9060190578846876	0.12261921363355965
The sword was as sharp as a laser	The sword was as sharp as a stick	The sword was sharp	The sword was dull	1.0164337716277854e-15	2.2338202200928207e-18	1.634696418876378e-11	1.7511183955040732e-12	5.748307318612883e-22	7.295311996892264e-23	4.617322106511429e-24	5.907289692248611e-24	0.8873804591411083	0.5612833808221392	0.9920315167599681	0.07490817911838976
He maneuvered with the tactical precision of an experienced general.	He maneuvered with the tactical precision of a clown car.	He manuevered skillfully.	He maneuvered poorly.	5.930432793156244e-24	2.039213270757887e-27	6.842171206884868e-19	8.369112351458727e-19	1.4783973841434221e-34	2.4534170934565105e-34	1.6065214336153428e-38	1.1320648512376587e-36	0.37600893749337555	0.9860074961732456	0.9998913453923222	0.004593043843818208
The ending was as satisfying as a Thanksgiving dinner with all the trimmings.	The ending was as satisfying as a stale saltine cracker.	The ending was satisfying.	The ending was unsatisfying.	3.8406088010245245e-22	1.2431864626690318e-23	4.682101021696669e-15	1.0358289495283197e-15	1.9227118621911705e-29	8.913816443914317e-31	1.6693581535867467e-31	8.666766711935988e-31	0.9556934347693687	0.8384928418236247	0.9913924230800412	0.4929737901812399
That guy is as smart as a rock	That guy is as smart as a computer	The guy is dumb	The guy is intelligent	1.6471433891145458e-15	8.503315386345505e-17	5.629245740202006e-12	2.3994463779113556e-12	1.3332828265469045e-21	5.624084346787786e-23	3.963108339305896e-24	1.7760470792033303e-23	0.9595250914529009	0.8175665107786693	0.9970363653865636	0.2400020995526387
The friendship was as meaningful as a contract on a napkin	The friendship was as meaningful as an international treaty	The friendship wasn't meaningful at all.	The friendship was highly meaningful.	2.2395544784517753e-25	3.7606127338956455e-21	2.956044710871686e-20	4.8858679215363206e-20	2.5980191540383156e-39	1.415998986296833e-38	1.6613375487480365e-35	2.5463859596946343e-34	0.15503149278662814	0.9387529779111028	0.00015635672222280458	0.9999443949082364
The child was as still as a marble slab	The child was as still as a waterfall	The child was totally still.	The child couldn't stop moving.	8.118122547711701e-19	6.891394326510416e-18	1.0289943822178629e-18	1.9098724995802835e-17	1.0238158500811367e-30	9.97157260882625e-33	1.564943587326129e-29	2.483952567376765e-30	0.9903543297297236	0.13698226205809788	0.06140468980311754	0.9960016535992615
He is as strong as a diamond.	He is as strong as a piece of graphite.	He is very strong.	He is weak.	2.1589001325800437e-17	3.8976703340534704e-21	3.954899691572044e-13	4.712262240565934e-13	5.386512577592686e-24	1.1713540600524844e-24	2.3745595214657725e-28	1.8842730925159325e-28	0.8213818418739453	0.4424388707670461	0.999955918512894	0.0001608369404304948
He has the satisfaction of a master chef after making a 5 star meal	He has the satisfaction of a master chef aftet making a bowl of canned 🍝	He is very satisfied	He has very little satisfaction	2.3166913375722314e-25	2.343490136802206e-40	1.382973003757507e-12	5.104929033560193e-16	1.602738142080008e-31	1.093241825743021e-34	2.947807871456697e-46	4.645333796952561e-50	0.999318356133498	0.00015756121413110547	0.9999999999999982	4.2491365474380393e-16
She had the dedication of a gnat	She had the dedication of a tectonic plate	She is flighty and unfocused	She applies pressure consistently and over time.	5.9903170750485116e-18	2.177640563828348e-19	1.9374740498652482e-14	6.382702904265538e-23	1.943018715867793e-28	3.0677977969263384e-38	1.956200801915415e-32	1.3164683926535444e-36	0.9999999998421117	6.729267275056206e-05	0.9998993317018238	0.9772274352377311
The desire she felt was a mere trickle	The desire she felt was a surging wave	She felt little desire	She felt a strong desire	1.339043853598512e-19	4.669710141169691e-20	3.878830136883713e-15	2.9131748268159415e-13	9.948687045442324e-28	8.608388777243774e-29	2.6063992208765605e-30	8.391675808509758e-28	0.9203629387779672	0.9969036828381722	0.9973870032334258	0.9069616307656198
The man has the taste of a picky child.	The man has the taste of the Queen of England.	The man has poor taste in things.	The man has exquisite and fine taste in things.	3.9102375244280464e-22	1.3304528929273291e-21	7.002314514097704e-20	6.744410149749743e-23	3.259277609251006e-33	2.1879540013502094e-37	2.74064125828254e-34	8.987098899916782e-36	0.9999328744772281	0.0317507861290746	0.9224348658078196	0.9762331183691965
The bed is as comfortable as cloud.	The bed is as comfortable as seeing your ex.	The bed is very comfortable.	The bed is very uncomfortable.	5.640252531751152e-19	1.2459312163905416e-22	3.357297618889739e-14	5.44338322848819e-15	5.351852020028357e-26	3.024909579690593e-28	7.5771301961987785e-31	5.857431078735651e-31	0.9943796864559152	0.4359971984841938	0.9999858422413538	0.001932656340102106
She has the patience of a saint	She has the patience of a bull	She is very patient	She is not patient at all	5.360668661793543e-11	1.2616862045813846e-14	2.283611327474372e-11	1.0417859825286858e-13	2.2101644216731494e-17	1.9715349565001845e-18	7.477473631237622e-21	5.7822891337874384e-21	0.9181024266752251	0.4360778723009461	0.9996617923707708	0.002924310272696533
He has the morality of a puppy dog.	He has the morality of a vulture.	He is very moral and kind.	He is not very moral or kind.	4.1005875390165135e-20	3.3166568826430287e-19	1.0947327850848992e-17	3.8783616037512454e-20	9.026461821854975e-31	1.2630994316715544e-33	1.3374531287869343e-31	3.376764228438131e-32	0.9986026258858501	0.20158227315319183	0.8709509741100203	0.9639431148244075
His desire for her was a runaway horse.	His desire for her was a snail.	His desire for her was wild.	His desire for her was dormant.	3.031539521063393e-21	2.271711458384837e-23	1.366606451356091e-18	8.348159227487355e-20	2.9081172970621345e-28	2.8622295827532516e-31	9.907277585067543e-31	1.1473232080076637e-31	0.9990167469209059	0.10378694169819021	0.9966047998117817	0.2861474253815548
He could sprint like the wind	He could sprint like a tortoise	He was fast.	He was slow.	2.8406045499782133e-13	1.0145467207860952e-16	1.3381677714778483e-12	2.7334974785592306e-13	7.332150648522434e-20	7.214638645045143e-23	3.701569854149056e-24	2.3755984274284076e-23	0.9990169942000762	0.8651893815146496	0.9999495184541259	0.24771008364819122
They fit each other's personalities like a plug in a socket	They fit each other's personalities like a magnet on paper	They fit each other's personalities perfectly.	They don't fit each other's personalities well at all.	1.1586021669747593e-20	2.691288255976757e-24	6.431107713920519e-19	1.2323044485327248e-21	1.621475243718085e-32	2.466036100314297e-35	6.808706785343821e-36	1.2079106156523377e-38	0.9984814499569898	0.0017709258652401972	0.9995802680935011	0.0004895789027357104
The spaghetti was as cold as the gaze of an angry parochial school teacher	The spaghetti was as cold as a vacation to Hades	The spaghetti was cold	The spaghetti was very hot	3.661298015004023e-29	1.4841636663657176e-23	3.906820690087818e-12	1.397220081274804e-14	1.4835949667045776e-34	4.553115203380683e-38	1.6956225715053855e-29	1.5156188947398923e-32	0.9996931967016086	0.0008930438919547045	8.749482408100886e-06	0.9999969958796758
Her mind was like a safe deposit box	Her mind was like a child's toy box	Her mind is closed and secretive	Her mind is wide open and easily accessible	3.902636582341576e-15	1.2943769065762247e-16	2.7838439801345533e-18	6.281295761162663e-18	3.28780904772938e-27	4.2841687781888445e-28	2.646082341963434e-29	5.773581433218367e-29	0.884717214076354	0.6857258897008274	0.9920160926996386	0.11876065948893835
The ghost has the invisibility of a shy middle child with an overachieving older brother and a wild and rambunctious younger sister	The ghost has the invisibility of a bully in a china shop, smashing the china on his victim	The ghost is very hard to see	The ghost is very noticeable	1.1407461654655823e-39	3.744739911509438e-42	3.739996492151786e-14	7.127704656366788e-15	1.857415274970555e-46	2.1697311427849125e-48	3.8281796971852303e-50	3.045076865605697e-51	0.9884534265882199	0.07368272948934476	0.9997939399490324	0.0014014682405238605
Your wit has the sharpness of a blade	Your wit has the sharpness of a stone	Your wit is clever.	Your wit is dull and not clever.	1.1188098877319227e-17	3.9679268747710454e-20	1.3645657967105689e-16	1.5181444873810806e-21	2.975355598804628e-28	5.568484298381584e-34	4.3716771947995625e-31	5.059922204492189e-34	0.9999981284677775	0.00115609461323	0.9985328599600334	0.4760753367049009
She had all the grace and elegance of a ballerina	She had all the grace and elegance of a dump truck	She is very graceful and elegant.	She is not graceful or elegant, and in fact is cumbersome and unsophisticated.	8.490294114841302e-15	2.1716759858886674e-19	6.87307629719128e-16	3.2259821004345937e-31	1.298771619605855e-27	5.959338016174792e-42	2.4207039201788113e-33	1.8719769749746756e-45	0.9999999999999954	7.733192644373252e-13	0.999998136162377	0.00031402634316285275
The teacher had the patience of a flea	The teacher had the patience of a tortoise	The teacher was impatient.	The teacher was patient.	1.436563892026223e-17	1.0315697195680391e-16	1.0006372546094647e-15	1.314229519310996e-15	1.226545592242701e-28	3.31738655780328e-29	1.3075450110298593e-28	2.905845479226226e-27	0.7871128735330543	0.9569404920140946	0.4840180499697693	0.9887126072726676
The dog had the attitude of a yogi	The dog had the attitude of a military commander	The dog had a calm attitude.	The dog had an aggressive attitude.	8.466505116826205e-19	6.929958518751431e-19	1.6865683788062818e-18	4.219894709202861e-18	1.2592189308465669e-30	3.7582110837373067e-32	3.1852966504319667e-32	2.6471094368423553e-31	0.9710193702585469	0.8925932474923616	0.9753282783323858	0.8756765652560283
He could run with the speed of a racehorse.	He could run with the speed of a elderly tortoise.	He was really fast.	He was really slow.	3.1108059563534185e-19	1.2869378946930666e-23	3.4086131713459137e-14	1.4001493019131871e-14	7.526304335765705e-26	1.0126690945455005e-28	9.647476856646021e-31	7.099483018266134e-30	0.9986563015159877	0.8803670528430745	0.9999871818189071	0.0655136971552047
Henry is a golden retriever.	Henry is a cobra.	Henry is trustworthy and friendly.	Henry is not friendly or trustworthy.	6.825549555312801e-16	5.240839398795432e-17	5.643954473308542e-19	1.1747842212885885e-20	1.4633326130025994e-26	2.446368649809431e-28	6.734161089456774e-28	1.5369261085402934e-27	0.9835570995126791	0.695334005920759	0.9560052623587579	0.8626841326313481
This cat has the grace of a ballerina.	This cat has the grace of a pig on ice.	The cat is extremely graceful.	The cat is clumsy and ungraceful.	8.093513382620956e-18	9.639344558224307e-24	1.2692051720947344e-17	4.0086567651082147e-19	3.426849695134722e-27	1.2299928498380346e-30	1.6305116874429925e-33	8.226574725252113e-35	0.999641200624901	0.04803061132525125	0.9999995241953816	6.687863709313226e-05
The dog is as smart as a bowl of rocks	The dog is as smart as a scientist	the dog is dumb	the dog is smart	8.390013511249198e-20	1.571935455568749e-17	4.589161856974131e-14	2.341721648508472e-13	3.089728699149443e-28	3.022614167306828e-28	1.1551205454516379e-27	1.567581669073453e-25	0.5054900823881241	0.9926850959530753	0.2110335765956458	0.9980755087710127
The tax penalty was as heavy as a bowling ball	The tax penalty was as heavy as a hairpin	The tax penalty was very heavy.	The tax penalty was very light.	1.1675065810629032e-20	5.76769656605956e-24	1.5572270287280137e-20	1.1449118570926702e-20	1.5705808357036438e-32	1.873080354257046e-34	1.3962521333268105e-34	7.588627463019643e-35	0.9882145181095796	0.3521217144733745	0.9911882995998432	0.28832794528908545
The food is as warm as a volcano	The food is as warm as ice	The food is hot	the food is cold	5.0451776585426e-19	6.173610019224517e-19	6.182225294845698e-11	2.9033841993502226e-13	2.4168028290151555e-24	5.740595276554257e-29	1.4330503630029242e-24	9.644810299400626e-27	0.9999762477151409	0.006685272452477736	0.6277649324462359	0.9940832124049259
The road is as flat as a pancake	The road is as flat as a roller coaster	The road is flat	The road is rolling	1.7517932041344195e-12	7.671035995156257e-17	8.055947572947351e-11	8.747796828596485e-12	4.7039168546206075e-18	5.303845401993447e-19	2.126916449139693e-22	1.2767329067797633e-23	0.898671379388999	0.056628169827607475	0.9999547861846018	2.407125542792034e-05
She is as transparent as a window	She is as transparent as a wall	You can see her intentions	You can't tell what kind of person she is	3.7673890029823434e-14	3.1400086748636076e-16	7.250677163520262e-14	1.2138934286399587e-14	1.2418990999707538e-20	9.322836090441638e-24	7.826249580672927e-23	2.84805758428482e-25	0.9992498712042828	0.0036259139748069593	0.9937376243640397	0.029643669373663816
He has a heart of gold	He has a heart of coal	He has a great deal of concern for others	He doesn't care too much for others	2.3155957561444547e-10	3.3118437497751886e-13	1.1591538802093913e-14	3.741564282691334e-15	1.3308349473007448e-19	1.398670939822821e-21	4.821462899369439e-24	4.0684550884879117e-22	0.9895995804881963	0.9882879530536663	0.9999637724554844	0.2253347008542199
The movie has the tension of a cat in a room full of rocking chairs.	The movie has the tension of a wet noodle.	The movie is tense.	The movie's pace is relaxed.	2.788130481502056e-23	2.606100299856947e-23	1.5870552201472606e-14	2.435245204539121e-18	7.390377205646322e-31	6.642948741895688e-35	1.918460565602565e-31	1.2023045912284872e-34	0.9999101216149113	0.0006263102807771202	0.7939097648121134	0.6441149338694422
the book has the depth of an ant’s bathtub	the book has the depth of the marianna trench	the story is superficial	the story is profound	1.7633276855901445e-24	3.6080814021639895e-23	6.381000398532489e-15	5.3549888016782446e-14	6.7330719692528324e-31	7.225508694881173e-33	3.6117710462977593e-31	4.2633291616316425e-30	0.9893825695147207	0.9218993155518499	0.6508626529306953	0.9983080631785171
She was as jumpy as a yo-yo string	She was as jumpy as a yogi	She was very anxious.	She was very calm.	1.208969344994576e-18	4.074287517116518e-18	2.6829375089795674e-14	4.902330682955373e-14	2.3515359490848886e-29	8.10158381037833e-31	2.329884226054265e-28	4.207157135338454e-29	0.9666951229854743	0.15295416373667398	0.09167646300834152	0.9811071431573458
The job pays as good as a Chinese factory	The job pays as good as a politician's pay.	The job pays very little	The job pays excellent.	7.016693030570341e-22	4.156929531655255e-25	2.4533684365110576e-13	1.144332874721194e-17	4.872165788387178e-29	7.17847437144865e-33	1.5937810407408495e-32	9.05490015372954e-34	0.9998526852905193	0.05375965473775147	0.9996729873482602	0.1120106388455984
The book is as interesting as counting drips of water	The book is as interesting as time travel.	The book is beyond boring.	The book is incredible.	1.4444945182308446e-23	1.1845363676055075e-19	3.360471856417004e-16	4.4603230634375887e-13	6.826681384198019e-35	6.937549698222106e-34	2.5086158191296962e-30	1.0899144840182372e-27	0.08958643349238445	0.9977036225071557	2.721220030233677e-05	0.9999993634780174
The date had all the magic of an exotic tale	The date had all the magic of a classified ad	The date was intriguing	The date was boring	1.6480748435127503e-21	1.0194045629619681e-22	1.489426788042933e-12	5.604944116162695e-13	3.9741326099678715e-30	4.4505265022854425e-31	8.769826571466913e-32	9.797416493039389e-32	0.8992907913960676	0.5276721190648074	0.9784091784225426	0.18042233310654815
The photography is as beautiful as a sunrise on a crisp autumn day	The photography is as beautiful as a trash heap	The photography is beautiful and moving	The photography is ugly and unwanted	7.104635967705387e-21	5.638353716461914e-21	2.674272595407305e-14	3.479556180400113e-18	1.2253150351341692e-29	7.385691290622236e-33	2.6144452547292222e-30	3.292998834353127e-31	0.9993976045366254	0.11186426405128116	0.8241514415645217	0.9780635351050183
The clown has a smile like a cat who just caught a mouse	The clown has a smile like a marionette	The clown's smile is wide and happy	The clown's smile is inexpressive, flat	2.5648268379364923e-22	2.570629457426294e-19	1.1470431371979866e-16	1.0509703642127562e-21	2.5102897827055607e-31	2.969230593202168e-37	7.531376326920204e-29	5.36741229485185e-33	0.9999988171775619	7.126227090364471e-05	0.0033220362394227607	0.999944683467888
She thinks of him as highly as a full diaper	She thinks of him as highly as a diamond	She thinks he's worthless.	She prizes him.	3.795409703999659e-25	8.721139134081535e-20	4.277609451886502e-18	1.8512682001660357e-16	9.349454379437741e-36	1.014122891089553e-35	5.437113070191951e-31	4.541981577966631e-29	0.47968838445365114	0.9881708097380392	1.7195326806371086e-05	0.9999997767224178
His mother's words were littered with garbage.	His mother's words were littered with gems.	His mother's words were stupid.	His mother's words were wise.	1.6849427094700382e-24	7.490566319183314e-24	7.440629540732391e-20	4.431023841941001e-18	4.338413339808263e-33	9.421642474788477e-34	1.9037759531270542e-33	7.733678395451876e-32	0.8215793193253915	0.9759747286573204	0.6950147033699093	0.9879640149858988
The crowd was filled with wolves.	The crowd was filled with sheep.	The crowd had several dangerous leaders.	The crowd had several unthinking followers.	7.081728398667893e-18	2.4980230035538544e-17	5.66259713901444e-23	2.4990530016294687e-24	5.0703779876853796e-33	8.590385906419792e-35	1.973770901358088e-32	5.9409571908179744e-33	0.9833399605340911	0.23135770150710808	0.20438407795919838	0.9857465008147356
He eats like a mouse.	He eats like a dog.	He doesn't eat a lot.	He eats a lot.	2.2298040317709574e-16	2.4536467214192236e-15	8.43386839756934e-15	1.878015634803518e-13	1.0449414148531828e-22	4.991587542106331e-22	7.703122128904072e-23	5.877896922741982e-21	0.1731030236587319	0.9870642903783392	0.5756448569405002	0.921725827796259
The rabbit had the softness of an Eider Duck crossbred with a chinchilla	The rabbit had the softness of the face of a man with 5 o'clock shadow	The rabbit feels extremely soft	The rabbit feels rough	7.020291362851653e-34	3.2827785410127705e-30	2.7858121200141596e-16	6.675325151310072e-16	3.5602022103528064e-45	6.057930233917781e-46	4.0007576545629825e-42	1.2997437068409623e-41	0.8545862418456815	0.7646363205172567	0.0008890908108932202	0.9999533935200976
The teacher was as amused as a girl on a date with her crush	The teacher was as amused as a judge in the courtroom	the teacher was interested	the teacher didn't want to hear anything	1.3265537005088003e-24	5.202697768399523e-23	3.897726838862682e-15	3.246411554030406e-17	2.61256296743432e-36	1.25515115140428e-39	1.2374261571085503e-34	2.217023906249918e-37	0.9995198016486	0.001788437140786764	0.020676342630056497	0.9943704476583122
The whole series had the depth of a puddle.	The whole series had the depth of a lake.	The series was boring.	The series was profound.	1.2213633056610054e-20	6.741709262986351e-23	1.1957845383764417e-15	5.0714638475766927e-17	4.555483768139039e-28	1.6963325061223403e-31	2.6736374464620056e-31	6.907505229504854e-32	0.999627767068964	0.2053123864520025	0.9994134389823428	0.2893701285366609
The air had the cleanliness of pre-industrial China	The air had the cleanliness of a freshly opened vacuum	The air is quite clean	The air is filthy	6.208526946221764e-23	4.970190383644299e-23	6.52523009538022e-13	1.9806858914930122e-11	6.044077529273006e-32	1.7758975793741477e-31	2.5051597435835748e-33	1.835396683615235e-32	0.25392026170983545	0.8799010239471259	0.9602014055055605	0.09366958220969936
She is as busy as a beaver.	She is as busy as a sloth.	She is really busy.	She is lazy.	9.202206152409935e-17	1.7107565089504733e-19	6.973862184000108e-15	6.478684159995519e-14	3.50022034862385e-24	8.771062246303894e-25	8.587897965374179e-27	2.2177310521511496e-25	0.7996251342110119	0.9627198273717992	0.9975524744124384	0.20181752371872796
