x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
Her hair had the luster of a horse's chestnut mane	Her hair had the luster of straw	Her hair was shiny	Her hair was dull	0.02978733800282788	0.07329365396728607	0.041517484592168	0.005520875920674851	0.0002960447300568554	0.00014093842008067257	0.0001055579992694658	0.0003529377895963558	0.6774740169356273	0.7697732414716741	0.7371581626286834	0.7146280437908932
His class had all the brilliance of a light bulb	His class had all the brilliance of a rock	His class was brilliant	His class was not so smart.	0.015423314281384779	0.014890508982940857	0.00477791987398702	1.1125731269303538e-05	0.00046392797225353256	1.417454936053107e-05	0.000343417894868851	1.3602901981311632e-06	0.9703524898536864	0.003945406806602022	0.5746334887513667	0.08756383952305866
The house was as cozy as a winter cabin on a cold night.	The house was as cozy as a prison cell.	The house was comfortable to be in.	The house was uncomfortable to be in.	3.480933360864432e-05	1.7918309335239427e-05	0.000696438372746076	2.6898568187596384e-05	1.024644426015979e-07	2.061153622438558e-09	1.5079722038360346e-09	3.732267048937714e-09	0.9802808718926534	0.7122321842389469	0.985496420308618	0.6442251064863697
The soldier was as tough as nails	The soldier was as tough as cotton	The soldier is very tough	The soldier is very weak	0.002393122572732835	0.007172507245008699	0.00015970415269209664	0.0002454297015009895	0.00046939660838477953	0.002932115068473984	0.00024735463050721125	0.0006341143544479526	0.13799647126840353	0.7193836258234394	0.6548947290421275	0.17781086947804958
She was as fragile as an elephant	She was as fragile as a crystal teacup	She was sturdy and not fragile	She was extremely fragile	0.21988547474806647	0.08034026311802828	0.016163494588165874	0.01560511942956986	8.030429110667905e-05	0.0030728302086381184	0.00017540069774718182	0.0023376859480440356	0.025468082986367557	0.9302050734936126	0.31405054499180746	0.43206338921230675
Her closest relative may as well be a horse	Her closest relative may as well be a bird	She is ugly	She is dainty	0.0814462080966998	0.05393790103427319	0.23845044929695142	0.014043087460021496	0.05468039736791477	7.662688987992337e-05	0.019496896108597995	0.0002454297015009895	0.9986006016411855	0.01243165085318582	0.7371581626286833	0.7620701083888303
The athlete was as good as mike tyson in the 80s	The athlete was as good as mike tyson when he's 80	the athlete was great	the athlete was bad	0.003468397872002917	0.009539218167237892	0.0012033375995251293	0.00027594403073589844	0.0032582582679940024	8.156889968128741e-05	0.0008942445717626129	2.4683513668415607e-05	0.9755769099458927	0.02686120280765786	0.7846492570213327	0.23231014609688017
The student was as confused as a dog at a spelling bee	The student was as confused as a lawyer in court	he didn't know what was going on	he knew everything	0.0010054261977533226	0.0005318960406660279	0.0002869363912626821	0.0060872278374499095	0.015184197956837946	0.0014515022128128408	0.0013688969629109165	0.000343417894868851	0.9127477534452756	0.20055767974479627	0.9173026573249612	0.19132767714793028
The corner was as busy as a parade	The corner was as busy as a graveyard	The corner was busy	The corner was abandoned and not busy	0.005007217036294841	6.45263106683143e-05	0.0003613074680797802	0.0001647737066903008	0.0005035890497369525	0.00012933236424347565	0.000724181323581053	0.00017677638246969176	0.7956581000631541	0.196209412808702	0.41016550055367534	0.5774953651858117
The book was as entertaining as a party	The book was as entertaining as a funeral	The book was entertaining.	The book was not entertaining at all.	0.0011800629434740885	0.00016095672788593417	5.064728154915831e-05	2.9774000848839143e-05	6.82560337633487e-08	1.7466471884716174e-06	5.130617026091758e-10	7.996733541268989e-07	0.03760863550580657	0.9993588222788345	0.9925393565360597	0.31405054499180746
The artist is as creative as vanilla ice cream	The artist is as creative as caramel balsamic swirl ice cream	The artist has no new ideas.	The artist is very creative.	0.0003698756277686204	0.0005910595702218895	0.00046211928849723845	3.4269664912242954e-05	2.8410550082534584e-05	1.7741528793994224e-06	3.113735273149479e-06	3.107195811010795e-07	0.9412234441519333	0.09073548763985105	0.9012274112476257	0.14903529447863062
This show has as many episode as a centipede has legs	This show has as many episode as there are moons in the night sky	It has many episodes	It has very few	1.8592962538124947e-06	8.122663770722269e-07	0.004488440342699523	0.036000633264506685	0.008320253964795856	2.0623847625654624e-05	0.0012610869766906297	0.0001055579992694658	0.9975273768433652	0.07723878631706028	0.8683809516442299	0.836554558891528
Me and my relative have rhe closeness of conjoined twins	Me and my relative have rhe closeness of the north and south poles	They're extremely close	They very far apart	0.005288675196078788	0.006897732807471687	0.024169681786322	0.14058906696214135	0.006607623306918162	0.004418853525099015	0.02158109670516994	0.002111923257942005	0.5992506407605961	0.08913693827254157	0.2344066457818812	0.3233801013420336
The house is as fragile as steel	The house is as fragile as silk	The house is strong	The house is weak	1.147889989071055e-05	0.0003891434563261045	0.01249018054231454	0.0023104510818123167	2.710953627260597e-05	0.0002532204765281185	1.6571727123537028e-05	0.0008942445717626129	0.09670579329612156	0.9818056317790944	0.6206216158802703	0.7793218391224057
The actor got as much attention as a lion exhibit at a zoo	The actor got as much attention as a grain of sand at a beach	The actor got tons of attention.	The actor got no attention at all.	0.013038565320115117	0.00033546262790251185	0.00023602743728832652	1.653692320715034e-06	4.7379078241571714e-07	8.597298774772197e-06	2.575955803216113e-07	1.2411650127756709e-05	0.052230857101425734	0.9796676466573412	0.6477982179521105	0.5907792048683923
That shirt looks like a Garbage bag	That shirt looks like a Rose bush	It is ugly	It is pretty	0.17824266421654245	0.18862983110539577	0.08081238867682222	0.03977131421191992	0.026963228462898267	0.026031771661455445	0.023243755817699694	0.03699860758070385	0.5087881573663284	0.6141626173598019	0.5370413867561842	0.5869964297463166
The book has the respect of A doctor	The book has the respect of A conspiracy theorist	It is well respected	It is not highly respected	0.00800151004091445	0.012786376638115597	0.11873521192261695	0.018604068232532935	5.266483988156777e-05	0.0026078771267600553	6.591777624984918e-06	0.0009482072134553882	0.019794778861558834	0.9930961619287781	0.888758793492457	0.26664362336185243
My new car has the reliability of a penny stock	My new car has the reliability of a finely-tuned piano	My new car is unpredictable	My new car is dependable	0.0027011909787190663	0.0006194251112483582	0.006530642163653784	0.00161926773072467	8.093412546792363e-05	1.3709590863840845e-06	8.870206333171326e-06	6.048955170056238e-06	0.983342959990771	0.40544873575821444	0.9012274112476257	0.815232489352
The foundation was flat as a board	The foundation was flat as a globe	The foundation was flat.	The foundation was round and curved.	0.0015633294018551952	0.0029435910423792925	6.439079260767404e-06	1.7231869684358513e-05	4.684107823336605e-05	2.4337438334891088e-08	1.5446548154550848e-05	6.719782204413765e-08	0.9994806951355051	0.00433150202056399	0.7520125737597972	0.7341195269001831
The car is as fast as a turtle	The car is as fast as a bolt of lightning	the car is slow	the car is speedy	0.0006003674040911155	0.001347674182613322	9.61116520613947e-05	6.591777624984918e-06	0.0026489452157821562	0.00045495479299700566	2.21261586517673e-05	0.00041912399543313347	0.8534247908404916	0.9498557486112288	0.9917163731139694	0.4795036797379416
He's running faster than a cheetah on jet	He's running faster than a dead snail	He's running fast	He's not moving at all	0.03685436367962658	0.06699582332279769	0.00289795489322345	0.0030848569260302594	0.013192259802176308	0.0007442563693696527	0.03368761555886473	0.0060872278374499095	0.9465966702001757	0.15304215724489628	0.28140560742914383	0.891054952798296
The man's temper was a habanero pepper	The man's temper was a cup of oat milk.	The man had a big temper.	The man had a mild temper.	0.00289795489322345	7.369135982777617e-05	2.705260086528964e-06	6.947682501576582e-07	0.0002050641912072321	2.215948977336598e-08	1.7466471884716174e-06	6.118431323335899e-08	0.9998919504408847	0.03384403534049258	0.991554373058874	0.734119526900183
The government is as stable as a broken bridge	The government is as strong as a brick house	The government is falling apart	The government is very strong and stable.	0.0011304310599685174	0.004796620123641297	0.002776070750974707	4.870701466268941e-05	6.605650802868481e-05	8.902265046384814e-08	0.00017677638246969176	7.783358781165646e-05	0.9986541395987029	0.30569732884242146	0.2720245510940225	0.9988575504601822
The odds of winning the lottery are as good as finding a needle in a haystack	The odds of winning the lottery are as good as lighting a match and expecting fire.	The odds of sinning the lottery  are extremely low	The odds of winning the lottery are fantastic	0.0010172778436147007	2.8291339807619673e-07	0.0010093613246292047	0.03421811831166603	4.601802423589131e-06	6.0616859136975e-05	2.730584904405392e-09	1.546981702751349e-08	0.07055959618729296	0.8499711756575749	0.999406978970643	0.00025514139559523356
she is as exuberant as a dog on a car ride	she is as exuberant as a sloth in bed	she is excited	she is tired	0.0361415357592144	0.14878195449388193	0.001342420098900651	0.0024884537383830186	6.388969948412926e-06	3.480933360864432e-05	4.1899887877016565e-06	2.5467052501301794e-05	0.15507847160659358	0.8587185839992992	0.6039318337259583	0.42250463481418826
He is fair as a priest	He is fair as a devil	he is nice	he is mean	0.21563250467765507	0.1888141298998336	0.0344192036405134	0.007006356293632573	0.007785682958930128	0.004200060915951573	0.0025474657181853546	0.00024351975241113875	0.6495786194168922	0.0872522465547244	0.7534666539902644	0.05480259515596156
The branch was as sturdy as a steel beam	The branch was as sturdy as a twig	The branch was sturdy enough to hold a lot of weight.	The branch was weak and could snap easily.	0.0025474657181853546	0.005007217036294841	2.300756461052065e-05	5.296642122413846e-06	1.7466471884716174e-06	7.194133030325383e-09	1.8738788950667307e-06	3.7773894560776793e-07	0.9958980707421328	0.16776334721819922	0.4824291133858136	0.9813106915732509
That thing is sucking up as much electricity as a 1950s refrigerator	That thing is sucking up as much electricity as the Wii U in the closet	It uses a lot of electricity	It uses no electricity	0.09085981088881574	0.04949620024901781	0.007877458125943277	0.012987732771292249	0.0012759522709126529	4.5399929762484854e-05	0.00043581999733953626	0.003037030652348247	0.965641310666991	0.8745065534624367	0.7453983772125647	0.9852713861502774
The play has the excitement of a sleeping tortoise.	The play has the excitement of a lottery jackpot.	The play is dull.	The play is rousing.	0.00037277659827150564	0.0021201890918646723	0.00013343781418447866	0.0007891680647335938	4.745045067647817e-10	5.880525425099987e-12	4.0818937001723464e-11	3.2749602904241094e-08	0.9877587247081929	0.9987551566979116	0.9207896758909756	0.9998204720306532
The girl is as predictable as ocean waves crashing	The girl is as predictable as the Titanic sinking	The girl was very predictable.	The girl was totally unpredictable.	5.606143023372519e-05	0.004216499489590926	7.96793581553195e-05	0.0023194939316681954	3.2749602904241094e-08	4.012565225708764e-08	1.1189441953335289e-06	1.1015965735137428e-06	0.44939263446475963	0.49609382947091946	0.028436033044852652	0.9648551535992068
The man has the height of a mountain	The man has the height of a footstool	The man is tall	The man is short	0.002393122572732835	0.004630918733533246	0.01734089836757066	0.0011986462308218651	0.0014859235958365076	6.45263106683143e-05	4.684107823336605e-05	0.00037277659827150564	0.9583822022255618	0.8883720089593932	0.969440137141867	0.8524448171983366
The house is as enchanting as a castle	The house is as enchanting as roadkill	the house is pretty	the house is ugly	0.05947105085986282	0.1460468052128648	0.043255754605187734	0.0011846815792471309	1.2508995906201127e-05	7.296432703513267e-06	2.443998818704923e-06	0.00010392147417820859	0.6315943044052866	0.9770226300899744	0.8365545588915281	0.9343951625409307
The student was as sharp as A dull knife	The student was as sharp as A porcupine's quill	The student us dumb	The student is smart	0.016873157219397115	0.02921119873238083	1.3109315153961677e-05	0.005125959766390257	0.003322521654055227	0.0001097629519236744	0.000566200388009335	0.0007327177438630043	0.9680204398748077	0.5640984800226173	0.8543993677396563	0.8697145792507665
His singing voice is sounds like Fingernails on a blackboard	His singing voice is sounds like A lilting breeze	The voice makes you cringr	The voice is calming	0.12738428756053446	0.14224628639539272	0.12443343371744056	0.0017169814514638826	0.007908289625315685	1.5936874227075268e-05	0.0043333851611276775	0.00017540069774718182	0.9979888416581738	0.03890198009779777	0.6460137001902271	0.916708077443256
The goods were as valuable as gold	The goods were as valuable as dirt	The goods were valuable	The goods were worthless	0.010274142264416326	0.003945592089057239	0.0014402065329773381	0.003914887247820301	0.014098050550308756	0.002402488989655613	0.00033809369390228175	0.00046392797225353256	0.8543993677396563	0.5784481789341113	0.9765800557141247	0.16184943726558831
The puzzle was as easy as pie	The puzzle was as easy as brain surgery	The puzzle was easy	The puzzle was hard.	0.010075422364433047	0.008320253964795856	0.0007213580081637692	0.00024162466666302507	0.00041101740353382464	5.896421555905908e-07	0.000315137974737356	1.0677040100347827e-06	0.9985674634052899	0.003376612381739501	0.5660185351961015	0.6442251064863697
The politician was as popular as apple pie	The politician was as popular as a root canal	The politician was very popular.	The politician was very unpopular.	0.003961034699868069	0.002054957731209459	5.453298478202027e-07	3.689886323573741e-07	3.373836300347245e-05	4.1899887877016565e-06	8.362904073201707e-08	1.0511507936556303e-06	0.8895288461051275	0.9263037302939515	0.9975273768433652	0.20055767974479627
The meeting was as lively as a funeral procession.	The meeting was as lively as a group of children in a bouncy house.	The meeting was not lively at all.	The meeting was very lively.	3.0242873137666396e-05	4.3320915613895993e-05	2.596159274980251e-07	2.424979469005869e-06	7.082598335698262e-09	1.9555681087850496e-08	4.476339980789228e-08	8.071593559922058e-10	0.26588047309981694	0.017712298703411445	0.13660839002621936	0.03963883910097002
He shopped for the item like a bride picking out her dress	He shopped for the item like a robber getting away	He shopped with great care	He shopped in a hurry	0.008095829309273564	0.013295727978177492	0.04631610097974051	0.018749981748116082	0.001217522162363377	0.00045495479299700566	8.030429110667905e-05	0.0013904539533680367	0.7279754489059774	0.9453993942183476	0.9381240142763572	0.7534666539902642
Watching the movie was like going to the dentist's office	Watching the movie was like going to the carnival	The movie was dreadful	The movie was enjoyable	0.0006697582376672773	0.0006194251112483582	0.002932115068473984	5.908831274463692e-06	0.0015390922259922361	2.5268866326407045e-05	0.0005155313198998952	0.00043752574858056214	0.9838471651778591	0.45907612781063356	0.7490872131147276	0.9453993942183476
The cookie was as chewy as a Tootsie Roll	The cookie was as chewy as a brick	The cookie was perfectly chewy.	The cookie was extremely dense and tough.	0.0021789628985256905	0.00012832589179998424	0.0005933729119721093	0.00017268136198036305	3.432128916326245e-08	4.792325752702175e-09	1.808604844573311e-08	3.5485289983732617e-07	0.8774767874818408	0.9515039967560431	0.6548947290421275	0.9866748522941186
The pizza delivery guy had the speed of an Olympic sprinter	The pizza delivery guy had the speed of a tectonic plate	The pizza arrived quickly.	The pizza took forever to come.	0.0010828866277077577	0.0003030652285138832	1.1911098957708444e-06	0.001236695346574107	2.797008532961901e-05	5.515933130022035e-09	9.315460739833056e-05	1.9485257440787278e-06	0.9998028305780379	0.020488554684743848	0.23091976292927183	0.9971771671022385
The pot roast has the aroma of swamp water.	The pot roast has the aroma of a grandmother's kitchen.	The pot roast smells bad.	The pot roast smells flavorsome.	6.513036240960531e-08	0.0006194251112483582	6.922662603870115e-05	2.2474594950358106e-05	3.6744036116318696e-09	7.465003724657477e-10	1.6822645580191797e-09	1.8189616875530459e-09	0.8311430478583168	0.5195213219520929	0.6859494550081926	0.7090191337850932
The photograph has the clarity of an inkblot test.	The photograph has the clarity of a full rainbow.	The photograph is out of focus.	The photograph is crystal clear.	5.739088873946875e-05	0.002680170143751801	0.0003831103462370196	0.00034746599634217677	2.4720697221535385e-08	2.2066508860987197e-10	1.5647497858135657e-10	4.122566597418165e-10	0.9911526449170697	0.7248702761768248	0.9937100978631075	0.6513548646660543
He has the political prowess of a Kennedy	He has the political prowess of a newborn baby	He has good political skills	He lacks skill in politics	0.16565440431705702	0.14921847825306253	0.00825550523475136	0.2009915950437698	0.0003488259398006987	0.0006466211394278742	0.00016736851500600766	0.0005423867500556189	0.35042138058310773	0.7641884136055329	0.6757646010190476	0.4561674946423043
This puzzle has the difficulty of putting a man on Mars	This puzzle has the difficulty of a child’s block sorting game	It is very difficult	It is very easy	0.00010806123508405339	0.004384465734147754	0.17685556879895062	0.007313972274543236	0.0008942445717626129	0.00014770219608298515	0.006633484813330926	0.006404328109965567	0.8582440095395809	0.49121184263367157	0.11879340050844577	0.9774570340514706
The boy was as funny as a comedian	The boy was as funny as a dead fly	it was funny	it wasn't funny	0.000427390475530988	0.0007157443556077709	0.003133436353933003	0.00029145498193520206	0.0008701238501092051	8.88887473452297e-05	1.7918309335239427e-05	6.109228305553586e-05	0.907312221360624	0.7732163651347153	0.97982268167713	0.4073334000459302
The politician's apology was a chess move.	The politician's apology was an avalanche.	The politician's apology was calculated.	The politician's apology was chaotic.	2.9881610087968285e-07	2.2780573902385995e-06	5.989276684272566e-07	3.3931563264474013e-06	1.6144202758987793e-10	1.4166087866431961e-09	2.263734395415915e-09	3.732267048937714e-09	0.10230470789265304	0.6224593312018546	0.06656918897050167	0.7248702761768249
He was as dangerous as a viper	He was as dangerous as a flea	He was very dangerous	He was not dangerous	0.18175818576240843	0.13271766190562015	0.00334858051435851	0.01055895197944298	0.007285457798938988	0.0011260239269261967	0.00481539356400332	0.00041912399543313347	0.8661325122464821	0.08006926916838086	0.6020615889267099	0.2712516965968936
The water was as warm as the surface of the sun	The water was as warm as an icicle	The water was scalding hot	The water was cold	0.012637410838146264	0.0009445105038643562	0.0007799739782929635	0.008064266661963712	0.00016736851500600766	0.0002802895169181628	7.198430131596974e-05	8.73268653050998e-06	0.3738758227716966	0.10818895456207035	0.6992544210587585	0.030214587067393977
Her excuse had the conviction of a deserting soldier.	Her excuse had the conviction of a revivalist preacher.	Her excuse lacked conviction.	Her excuse was full of conviction.	0.0003407453956084444	0.00019875502931906102	2.586810022265412e-05	3.5634813166556813e-05	7.012722012894485e-10	1.6561834634703606e-09	5.079998787628234e-11	2.093612069037112e-09	0.29746994260479465	0.9763105287006255	0.9324533088603709	0.5583269943353744
The threat was an oncoming train	The threat was a third cousin thrice removed	The threat was imminent.	The threat was distant.	0.007664977132720437	0.028927321495132424	4.3320915613895993e-05	0.00016095672788593417	2.7420906789408565e-07	4.229212632936059e-09	3.520914126622605e-07	0.0004749297070682428	0.984810951192016	0.999259194411005	0.43782349911420193	0.9999910951559577
Their love was as easy to understand as a Bob Dylan lyric.	Their love was as a California wildfire season.	Their love was complex and hard to interpret.	Their love was hot and short lived.	7.528046340110668e-06	0.019573204802408307	3.734496355709537e-05	6.014513499670094e-05	1.499386079433412e-08	3.446590763465364e-06	2.081691415838163e-08	3.611996107745338e-06	0.00433150202056399	0.9942697534850079	0.4186969093556866	0.5117166047041654
The book grabbed my attention like legalese in a merger agreement	The book grabbed my attention like a trashy magazine headline	The book totally bored me.	The book really interested me.	2.313931574163823e-06	1.184327928758278e-05	1.0953242793708993e-05	0.00017133754496012662	0.0001941508740238353	0.001108566544041679	0.00012832589179998424	2.50195658046748e-06	0.14903529447863065	0.019124036750888904	0.6020615889267098	0.00225184727950302
Her thoughts were like a yo-yo	Her thoughts were like a spring stream	Her thoughts were all over the place.	Her thoughts were steady.	0.032270759093500474	0.05489441039218966	0.0002960447300568554	0.0006074443450698789	0.0008335275941189099	5.422248370634153e-06	0.00020667252959243203	1.6061868680805156e-05	0.9935368622818453	0.07211220541293052	0.8013146462095748	0.7476159547235899
Her ego was a Ritz cracker	Her ego was a brick building	Her ego was very fragile.	Her ego was unshakeable.	0.193291727955277	0.11374136626485605	0.010395250602272818	0.0005277567928384327	0.0002674541254445945	6.908123638278764e-06	2.2252862476313956e-06	0.0001500281672245135	0.9748211582993981	0.985384329899364	0.9917484014309145	0.9559813501370537
His mind is a steel cage	His mind is an open barn door	He has a very good memory and rarely forgets anything	His memory is terrible, things go in one ear and out the other	0.15531426671942994	0.12443343371744056	0.0006170102015986695	0.04159865266915964	8.782693619376908e-07	0.015483679426712674	1.0370321845440158e-05	0.04008324449531219	5.671904740038749e-05	0.9997413472970014	0.07807816514495095	0.721350790473117
The screen was dim like a flashlight.	The screen was dim like a candle.	The screen was bright.	The screen was dim.	0.0017169814514638826	0.0017237015268609076	0.0017169814514638826	5.266483988156777e-05	1.1253517471925912e-07	7.265816972879501e-08	4.075753933568295e-08	7.380236941212603e-08	0.6076631698328916	0.6442251064863697	0.7341195269001831	0.5039061705290805
That politician's speech was a good as Lincoln's Gettysburg Address	That politician's speech was a good as a college professor dense lecture.	The speech was sycinct and powerful	The speech was overbearing and boring.	0.0005639929818906105	0.01068341756409483	2.8189457427731856e-05	7.411334799450557e-06	0.0015390922259922361	4.139937718785167e-08	7.889324827200223e-06	5.602796437537268e-09	0.9999731021553259	0.0007096703991005882	0.9949001816970466	0.11920292202211756
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	0.0006883246199401248	0.002577494437949569	0.05106737830317957	0.0015633294018551952	0.00010231032105679591	9.315460739833056e-05	0.00045141430670910486	6.240969618963137e-06	0.5234203489363239	0.013636835281429876	0.18476751064799998	0.06278920859705135
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	0.026753398954296834	0.03992697473458602	0.02921119873238083	0.009803655035821828	0.006790793372371189	0.0003126855515614081	0.004216499489590926	0.0010093613246292047	0.9559813501370537	0.19314738002256462	0.616935831319445	0.7634837635542924
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	0.0003613074680797802	0.0005402721845128483	4.9862068229156115e-05	0.0006750112166301211	1.1300936043146307e-05	9.422454817328475e-07	1.6571727123537028e-05	1.967941288233246e-05	0.9230391643039739	0.5428632831725051	0.40544873575821444	0.9543079676184154
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	0.08436047860698273	0.03435204424010438	0.014717029298635137	0.06608609779809503	0.04480351198999153	0.006556202374390671	0.0015755907463196439	0.014098050550308756	0.8723473746782093	0.8994751304753558	0.9660280028426232	0.6825737344123242
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	0.03699860758070385	0.03239706327345691	0.013140828055353401	0.011416949266252214	5.1848347218863805e-05	6.513036240960531e-08	0.00015970415269209664	5.122899825843833e-07	0.9987454055200281	0.0031974869372464257	0.24508501313237172	0.8872045937171068
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	0.0008110446093482581	0.0820849986238988	0.0037210477393135196	6.25410447978757e-05	2.6425928041209276e-06	2.5467052501301794e-05	6.35259229460595e-05	0.0003968186232742667	0.09401017961657226	0.8620035287315965	0.0399373142069266	0.9396923600249307
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	0.14907282821265253	0.07517845249923723	0.007172507245008699	0.06518872529018133	0.00010722029588095494	0.0007471693064387259	7.369135982777617e-05	0.0011260239269261967	0.12549344653756345	0.9385759599453298	0.5926665999540698	0.6011253440753982
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	0.016290266447416758	0.012392981186193544	0.019496896108597995	0.004853161163813102	0.0009047856437992004	0.00025720811880066503	0.0008907582425739574	0.000724181323581053	0.778649312002172	0.4484262685477744	0.5039061705290805	0.7379143205612128
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	0.028312464630316753	0.0007213580081637692	0.04275180979968037	0.0038692774298736865	0.036282989730693896	1.8778226954681552e-05	0.0028087941945255128	2.046335157012045e-05	0.9994827186660278	0.007232763803479048	0.9281487332504808	0.5214711624606774
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	0.03802424676402909	0.00800151004091445	0.31039118962996076	0.004070838626565419	0.007313972274543236	0.0034414065856249506	3.853041995332739e-05	0.00356454540277495	0.6800292550948656	0.9893062422638245	0.9947595503797411	0.5087881573663284
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	7.844404420678988e-05	0.00017956020542583297	8.481823524646916e-05	3.373836300347245e-05	1.8993907008103337e-07	1.6467534506261262e-08	1.103256032343554e-09	3.1202884983619004e-05	0.920217986535907	0.9999646437492583	0.9942250701465558	0.9994725215874768
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	0.010274142264416326	0.0003771707708502542	0.00013875337240659363	4.1573820362668745e-06	2.50195658046748e-06	1.6502192385896512e-07	4.546832078341627e-08	1.5623961727152556e-07	0.9381240142763573	0.7745833841649233	0.9821512615500111	0.48633153138010954
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	0.0014013594188853921	0.00011868204873612653	2.4491425041093874e-05	1.7918309335239427e-05	3.0115974460573396e-07	1.3026892009626639e-08	6.839968668246968e-07	1.6631620684898604e-07	0.9585377272885903	0.19559408410649906	0.3056973288424214	0.927363293639213
The boys are as disciplined as the military	The boys are as disciplined as barrel monkeys	The boys are highly disciplined.	The boys lack any discipline.	0.0005216082399637996	0.022972957860023874	5.203573759420005e-07	1.3109315153961677e-05	1.417454936053107e-05	0.00019567361820152106	1.8592962538124947e-06	0.0004444157765683803	0.0675466911396291	0.9958337438789612	0.8840392817460332	0.6943026711575786
The helicopter had the reliability of a collapsing tower.	The helicopter had the reliability of a battleship.	The helicopter was not reliable.	The helicopter was very reliable.	0.0002802895169181628	4.3568989659532705e-06	1.245650833251615e-07	0.000136602200756776	1.1382771381540786e-09	6.224144622907783e-11	2.4374100555808313e-11	8.777450792367426e-11	0.9481545333502202	0.7826624789529375	0.9790357591818725	0.5851011542032313
This book is like silk in my hands.	This book is like hard-cover amnesia.	This book is hard to put down.	This book is forgettable.	0.0029899458563130603	0.006897732807471687	0.000315137974737356	0.00020031388433428086	4.947403853572487e-05	1.216795362778407e-07	6.54048000453254e-06	5.829466373086881e-05	0.9975465717403025	0.8991213772699436	0.8832359864017768	0.9979170292169541
The teams passion was burning like an inferno	The teams passion was burning like a match	The team had a lot of passion	THe team had very little passion	0.0014345916998185365	0.00022346628620705983	0.00013553915399670016	0.024550298891725924	3.2193370876801656e-05	7.369135982777617e-05	0.00012535322571817655	9.388522803938417e-05	0.3040416749665474	0.42823339806622046	0.20434189993684587	0.5602526536332625
The sword was as sharp as a laser	The sword was as sharp as a stick	The sword was sharp	The sword was dull	0.0008015956534429372	0.0005574222646262701	0.0037210477393135196	0.0047592925296969625	0.001703619795802574	1.2705983928444028e-05	0.0018420522051362717	3.373836300347245e-05	0.9925969859111274	0.01798620996209156	0.480478678047907	0.7264256089751905
He maneuvered with the tactical precision of an experienced general.	He maneuvered with the tactical precision of a clown car.	He manuevered skillfully.	He maneuvered poorly.	0.0002960447300568554	0.003427989812844494	5.784101105861684e-05	3.0895039930125723e-06	0.0005445095917739226	3.9729775927959076e-09	1.756649235478333e-07	2.335593038799337e-09	0.9999927036205342	0.013121271126550956	0.9996774927880132	0.37022539259558657
The ending was as satisfying as a Thanksgiving dinner with all the trimmings.	The ending was as satisfying as a stale saltine cracker.	The ending was satisfying.	The ending was unsatisfying.	1.967941288233246e-05	0.0011939731520318544	0.00115723846002175	0.00011149146690418283	1.304651588236747e-11	9.198689451044826e-11	5.765064269705978e-14	3.602258547081669e-11	0.12421300835205337	0.9984021545059827	0.9956005868372635	0.28140560742914383
That guy is as smart as a rock	That guy is as smart as a computer	The guy is dumb	The guy is intelligent	0.09862739166711136	0.1527570924892777	0.0019608543654049855	0.0005728745790143598	0.0004675666044367073	0.0075756774442599355	0.0010999396107533182	0.027281062467756873	0.05813159486469561	0.9612438064128053	0.2982869221861587	0.7826624789529376
The friendship was as meaningful as a contract on a napkin	The friendship was as meaningful as an international treaty	The friendship wasn't meaningful at all.	The friendship was highly meaningful.	0.0017576984932042732	0.006979041099082982	5.896421555905908e-07	5.805006012871254e-07	9.51634225407686e-06	1.4389171289965917e-09	6.276708073705662e-07	4.116365652813278e-07	0.9998488180067273	0.39606816627404173	0.9381240142763574	0.9965165758069193
