x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The reporter was as tall as a basektball center	The reporter was as tall as a midget	the reporter was tall	the reporter was short	6.827245651203147e-30	1.4328018351204256e-20	3.084480370945071e-18	6.331647380423638e-18	2.1010227682147884e-37	5.320248281726441e-38	2.2001586126383275e-28	7.525291874874617e-28	0.7979433304196295	0.7737730899495879	9.549415001898368e-10	0.9999999999293017
The disease is spreading like a wild fire	The disease is spreading like a growth of a finger nail	It is spreading quickly	It is spreading slowly	2.8859220754285415e-16	2.0957983080745684e-27	3.311159916486428e-14	4.3874672897478856e-15	6.5443633473969265e-24	3.514802846394208e-25	2.1465400421653607e-33	5.883286732786115e-34	0.9490301254792767	0.21512135846093203	0.9999999996720017	1.673859667256702e-09
The teen was a skyscraper	The teen was an anthill	The teen was tall.	The teen was short.	4.76021368062373e-20	3.5555460518221896e-23	1.4872093506755922e-20	3.054210699741006e-20	1.9944049966646508e-30	9.913207860837524e-32	8.940769751253503e-35	6.161560802421559e-35	0.9526485201627265	0.4079874149571027	0.9999551727508901	0.0006211645660640071
The investigation had the weight of A bunch of feathers	The investigation had the weight of A city-wide ripple effect	The investigation is not important	The investigation has a major impact	9.692078412306478e-30	1.5618391967217412e-33	8.94674948110485e-18	2.035499862087509e-18	7.739937231470799e-39	1.6635393846250362e-41	8.112907078403793e-45	1.601225036493678e-43	0.9978553164329368	0.9517764598825653	0.9999989518133892	0.009533645784597969
The teacher is as encouraging as a parent	The teacher is as encouraging as a dead bird	the teacher helps	the teacher doesn't help	1.9909336814273336e-20	3.978149040502452e-24	4.4260954136870433e-16	4.838412429959181e-17	1.916274602532954e-30	2.352456490712765e-32	3.938984089887986e-36	8.869800247071286e-36	0.98787268017123	0.6924779131051342	0.9999979444616194	0.00037690206964526685
Her hair had the luster of a horse's chestnut mane	Her hair had the luster of straw	Her hair was shiny	Her hair was dull	2.0143355793107172e-25	3.8430601682179806e-20	3.203849075303675e-14	4.0180344645128834e-15	1.4589026210114876e-32	3.2739426710896863e-34	2.2481546084411842e-27	4.367052438465581e-27	0.9780514187295221	0.6601535533959727	6.489291920977164e-06	0.9999999250308425
His class had all the brilliance of a light bulb	His class had all the brilliance of a rock	His class was brilliant	His class was not so smart.	6.506498574538232e-25	5.919445283130035e-25	7.479803485453025e-16	5.985054457597836e-21	1.6090233576336349e-31	2.051726395453422e-37	6.118870103021773e-32	2.3333868691862045e-37	0.9999987248638936	3.8134131493749276e-06	0.7244882012636622	0.5321155300598523
The house was as cozy as a winter cabin on a cold night.	The house was as cozy as a prison cell.	The house was comfortable to be in.	The house was uncomfortable to be in.	3.276528106807946e-27	3.684959320973247e-24	2.1966118241258734e-20	1.8823850538378826e-19	7.341511603990184e-39	8.296386433540818e-41	7.285665267972936e-37	2.8465970430024008e-36	0.9888256261752968	0.7962144912888244	0.009976126392013843	0.9999708559219388
The soldier was as tough as nails	The soldier was as tough as cotton	The soldier is very tough	The soldier is very weak	4.047088725381703e-17	3.2566734958974713e-22	3.22818237658754e-18	3.854856170173716e-17	1.1572508155539512e-27	2.9497344028041167e-29	4.900771258912911e-32	1.4891580614696043e-33	0.9751443945458226	0.029490105867618716	0.9999576534000924	5.048193099960205e-05
She was as fragile as an elephant	She was as fragile as a crystal teacup	She was sturdy and not fragile	She was extremely fragile	2.6607639422540105e-18	2.7140281569831885e-19	5.640984118294357e-19	1.0176486364126082e-14	2.5762414318478e-29	1.046407745417571e-25	4.293485574750425e-32	1.9447845691427132e-27	0.0002461380214508241	0.999977923566147	0.9983362032632216	0.018246229464530084
Her closest relative may as well be a horse	Her closest relative may as well be a bird	She is ugly	She is dainty	2.2895735468525674e-22	1.1009154548795934e-22	2.3716864891190267e-12	2.81742919689062e-13	1.8376483412179822e-29	1.645692569203995e-30	7.923188360471671e-30	2.5231846281333877e-30	0.9178065076076585	0.24153690767941052	0.6987343253191913	0.6052432126676504
The athlete was as good as mike tyson in the 80s	The athlete was as good as mike tyson when he's 80	the athlete was great	the athlete was bad	1.634539693268757e-27	1.4420756804544054e-33	2.1837747996058027e-16	4.2262924566891745e-17	6.040449549468944e-35	1.2460744405979795e-36	1.0834819065835033e-40	6.277338582962178e-42	0.9797881115794072	0.05476387873199669	0.9999982062925048	5.0376660938603455e-06
The student was as confused as a dog at a spelling bee	The student was as confused as a lawyer in court	he didn't know what was going on	he knew everything	1.2284820012644647e-24	2.5860562161035884e-23	2.0554244642726964e-14	6.772210535582283e-13	8.749109455542863e-32	7.493214653123621e-34	1.6868025797145756e-30	1.0978735104029466e-32	0.9915081829947828	0.006466518984632871	0.04931037957480461	0.9361086416251475
The corner was as busy as a parade	The corner was as busy as a graveyard	The corner was busy	The corner was abandoned and not busy	5.8686885379698734e-21	2.0326955900089194e-21	1.147219342883474e-14	1.1662818666884492e-21	8.186532970168072e-28	1.0760499238649103e-35	4.145505706929831e-28	2.1263426235130392e-35	0.9999999868558532	5.1292717095833454e-08	0.6638426284999788	0.6639856270131664
The book was as entertaining as a party	The book was as entertaining as a funeral	The book was entertaining.	The book was not entertaining at all.	5.2813917544882486e-20	3.0012313985954767e-21	1.2033152568000298e-17	1.924387320724103e-19	1.4197862499539674e-29	1.2173707556564193e-30	3.505994176511331e-31	5.899068806288013e-32	0.9210280677883305	0.1440237135612573	0.9759012726124089	0.04621785494474205
The artist is as creative as vanilla ice cream	The artist is as creative as caramel balsamic swirl ice cream	The artist has no new ideas.	The artist is very creative.	2.571361100606578e-22	4.141529901363261e-32	2.0617082736529386e-20	2.5045004439597005e-18	9.277231900605141e-35	1.630568497233808e-32	5.674293930407739e-46	1.041003903151318e-42	0.005657380896129842	0.9994552179238125	0.9999999999938837	6.384300351999178e-11
This show has as many episode as a centipede has legs	This show has as many episode as there are moons in the night sky	It has many episodes	It has very few	1.6662593481779017e-24	5.1447450498343555e-26	3.6569253219197035e-16	2.7015234756600516e-16	2.2264138350274534e-30	1.4138874549606653e-32	9.438950630617246e-33	1.1268048155595886e-35	0.9936895595050403	0.0011923584563081346	0.9957783666746023	0.0007963204665780437
Me and my relative have rhe closeness of conjoined twins	Me and my relative have rhe closeness of the north and south poles	They're extremely close	They very far apart	2.663910943339742e-34	1.244236866330013e-35	1.2914042359293027e-14	1.5229286440671944e-15	2.433200455513041e-42	9.629906304845577e-45	2.1134829893457964e-44	1.9603721948124595e-44	0.9960578898742362	0.4812081201206257	0.9913887764157058	0.6705880562784002
The house is as fragile as steel	The house is as fragile as silk	The house is strong	The house is weak	9.97562836307562e-21	6.097796313446698e-20	1.0950978354299097e-14	2.2641506603930734e-15	2.3138803693769337e-27	1.343924780648211e-28	4.23017211238522e-28	1.5197209125528632e-28	0.9451072301009056	0.2643042063498613	0.8454391518942419	0.5306944627126936
The actor got as much attention as a lion exhibit at a zoo	The actor got as much attention as a grain of sand at a beach	The actor got tons of attention.	The actor got no attention at all.	2.0432535216227025e-28	1.2336323742024457e-26	2.340375834510947e-22	6.234657481187026e-23	5.727698338638821e-41	7.345986399345535e-41	6.013348040017677e-41	1.7151057400532966e-37	0.4381089534764086	0.9996495119634267	0.4878354240258294	0.9995718723803323
That shirt looks like a Garbage bag	That shirt looks like a Rose bush	It is ugly	It is pretty	3.984375836717836e-24	7.025444007659575e-24	1.2369892870509358e-12	5.577672010123178e-14	7.004820509075158e-29	5.274858786617511e-31	5.928944392716621e-30	2.9170598762678673e-29	0.9925259551636504	0.8310820067808985	0.9219641111436183	0.9822383872552011
The book has the respect of A doctor	The book has the respect of A conspiracy theorist	It is well respected	It is not highly respected	6.29770183597459e-27	1.757194335072644e-27	1.0623844317839937e-16	3.814543123081104e-16	4.4906815806026996e-34	4.8218748964306754e-36	6.593264702367168e-35	1.5527181066548988e-36	0.9893765569932867	0.02300821968816967	0.8719756428090921	0.24357917531414433
My new car has the reliability of a penny stock	My new car has the reliability of a finely-tuned piano	My new car is unpredictable	My new car is dependable	9.195992554574876e-25	1.0899701991483101e-24	1.0112971075994578e-16	1.2356538175352019e-17	4.3394869978777e-34	6.112771636763035e-35	3.1062168908797085e-34	5.283409503378097e-34	0.8765287249141699	0.6297550397469752	0.5828175633508713	0.8963003127727295
The foundation was flat as a board	The foundation was flat as a globe	The foundation was flat.	The foundation was round and curved.	1.6843107875099298e-19	5.647342867927423e-24	1.2798459276687276e-20	6.5303980009258474e-24	2.5727648160664615e-29	1.9829155698676977e-34	2.7911278574155703e-33	1.324845731744182e-37	0.9999922927261963	4.7464068894420745e-05	0.9998915242827331	0.0006676840776594827
The car is as fast as a turtle	The car is as fast as a bolt of lightning	the car is slow	the car is speedy	2.0916637355333212e-17	2.9959314808408807e-16	2.025983361931724e-14	9.535434411334706e-18	1.7288854541838843e-24	5.264413758927215e-28	9.00443541769272e-27	5.821045850053501e-27	0.9996955951458156	0.3926379012543462	0.9948187537820609	0.9170630271234228
He's running faster than a cheetah on jet	He's running faster than a dead snail	He's running fast	He's not moving at all	1.2600053567107397e-25	4.96265264502994e-22	4.4970701374415546e-14	4.228941599707353e-15	7.445467687237139e-32	3.6691361473880395e-32	2.83339149059053e-28	4.5426619760624524e-27	0.6698815178677239	0.9412890420633875	0.00026270678573970494	0.999991923003448
The man's temper was a habanero pepper	The man's temper was a cup of oat milk.	The man had a big temper.	The man had a mild temper.	7.776613870325813e-22	3.749402601225857e-33	3.1134383296726788e-21	1.217859394112096e-21	2.3808094503862767e-35	1.8122550137258815e-34	1.045312984609356e-43	4.3756213173085184e-43	0.11611801666985853	0.8071710656519976	0.9999999956094219	2.4144622437808825e-09
The government is as stable as a broken bridge	The government is as strong as a brick house	The government is falling apart	The government is very strong and stable.	7.368397613565837e-22	1.4769182867095892e-22	3.8875719184553486e-14	1.4864542430188238e-21	1.4138856584279228e-27	6.618009606313109e-35	1.1986538460510734e-28	5.130162958629464e-34	0.9999999531927546	4.279918692832134e-06	0.9218482131441158	0.8857380726370657
The odds of winning the lottery are as good as finding a needle in a haystack	The odds of winning the lottery are as good as lighting a match and expecting fire.	The odds of sinning the lottery  are extremely low	The odds of winning the lottery are fantastic	2.2748836567862325e-17	1.0446780958160836e-30	1.283419486319674e-28	1.114427939208697e-15	4.737598144463579e-38	9.891890058840083e-27	1.1008961310794764e-49	1.2059124791627253e-38	4.789376060854054e-12	0.9999999999908709	0.9999999999976764	1.2190920764263526e-12
she is as exuberant as a dog on a car ride	she is as exuberant as a sloth in bed	she is excited	she is tired	1.7943905194041842e-26	5.145684548849304e-27	4.8333652102914e-14	7.928453236788917e-14	2.1906236909699416e-32	4.172816176091069e-33	3.4527792198478664e-34	8.25689096404381e-33	0.8399935702280279	0.9598615271846641	0.984482947583724	0.6642868469026706
He is fair as a priest	He is fair as a devil	he is nice	he is mean	2.377443602919325e-19	5.014172070615383e-19	2.8859540030832766e-13	6.416408994375694e-14	1.2081115357218614e-26	7.678429342135678e-28	1.9667420114864474e-26	5.785890061892082e-27	0.9402408415688006	0.22731385512190236	0.38052512273650224	0.8828388439581176
The branch was as sturdy as a steel beam	The branch was as sturdy as a twig	The branch was sturdy enough to hold a lot of weight.	The branch was weak and could snap easily.	1.4832214931327564e-19	7.782968823866959e-21	9.018616767983473e-23	7.606062785869445e-23	5.713449874611141e-33	8.688596840270622e-35	1.2692861873279646e-34	2.663574262730808e-35	0.9850205279910895	0.17345002702057893	0.978267056000317	0.23463126467734255
That thing is sucking up as much electricity as a 1950s refrigerator	That thing is sucking up as much electricity as the Wii U in the closet	It uses a lot of electricity	It uses no electricity	4.74497023699788e-26	1.5939792533995922e-35	2.573659390821659e-13	6.705984816988425e-14	2.877409338788262e-34	3.707187422034492e-35	1.1515041254390166e-42	2.5322994126794686e-43	0.8858669569180714	0.18026895429508527	0.999999995998122	6.830783305776762e-09
The play has the excitement of a sleeping tortoise.	The play has the excitement of a lottery jackpot.	The play is dull.	The play is rousing.	1.593892102741266e-30	4.0196063520571403e-26	1.2861117659564855e-18	9.979282216290284e-21	6.430018531430413e-37	2.2419381593562454e-41	1.6264419053532586e-34	7.075807440598376e-35	0.9999651344707322	0.30315933062507466	0.0039378584672661015	0.999999683154542
The girl is as predictable as ocean waves crashing	The girl is as predictable as the Titanic sinking	The girl was very predictable.	The girl was totally unpredictable.	2.458982046358315e-27	1.3867576262651436e-24	7.07850357997361e-21	9.562260894148114e-22	8.567675964593277e-42	1.5782672339645718e-41	7.603538893513525e-38	9.869182324191156e-38	0.3518502428608706	0.5648337314619862	0.00011266741430104238	0.9998401068266881
The man has the height of a mountain	The man has the height of a footstool	The man is tall	The man is short	5.985291909830083e-18	8.991346455360346e-22	1.762268349910468e-13	1.0309688700663115e-14	1.6003200650122164e-22	5.785280926028363e-24	3.0142332452076134e-27	1.0324975126963277e-26	0.96511050798267	0.7740320743848563	0.9999811651647785	0.0017815178090189055
The house is as enchanting as a castle	The house is as enchanting as roadkill	the house is pretty	the house is ugly	7.123391802778136e-20	1.1180336785596962e-24	2.6069361851593065e-15	6.241917215338741e-15	1.026501957816738e-31	1.9341923201172683e-32	1.1086716999247245e-34	1.238272028408187e-33	0.8414494037611365	0.9178237722809476	0.9989211169405223	0.06016813808589926
The student was as sharp as A dull knife	The student was as sharp as A porcupine's quill	The student us dumb	The student is smart	2.200575503485232e-23	8.588094529008977e-27	1.8137401216828555e-21	2.315254225033631e-15	2.0515943894882007e-36	1.9051146294165424e-31	5.200263787925092e-43	8.653629376947557e-36	1.0768760392061605e-05	0.9999999399065611	0.9999997465257997	4.542107958306462e-05
His singing voice is sounds like Fingernails on a blackboard	His singing voice is sounds like A lilting breeze	The voice makes you cringr	The voice is calming	2.4404616954283883e-26	1.26211944100316e-29	6.809693855807746e-21	1.9123823321804613e-15	1.923896999874074e-40	5.597760351026383e-37	8.45712472161932e-46	6.93692338993855e-39	0.00034357240777499156	0.9999998780853815	0.9999956041890256	0.012240629556787196
The goods were as valuable as gold	The goods were as valuable as dirt	The goods were valuable	The goods were worthless	1.5119693116827718e-17	3.9962895140414873e-19	6.156431148384068e-15	1.4776110569885164e-15	1.6849362819359514e-24	4.535725330712378e-24	1.035634031496552e-25	6.069193341289116e-24	0.27086126634987007	0.9832225037471372	0.9420948161113609	0.5722998477407145
The puzzle was as easy as pie	The puzzle was as easy as brain surgery	The puzzle was easy	The puzzle was hard.	9.562071225638943e-16	3.280078905879905e-20	5.189866845150146e-14	4.782752276980681e-18	7.339418970394422e-22	9.134205469877173e-27	6.85693231503367e-27	5.160355366054996e-32	0.999987554748095	7.5256926767273615e-06	0.9999906574780897	5.649452741006295e-06
The politician was as popular as apple pie	The politician was as popular as a root canal	The politician was very popular.	The politician was very unpopular.	3.0796818634972587e-19	1.4988851137215458e-20	9.839730483904464e-19	9.08638312640795e-20	1.8087856076652895e-29	1.0112551844877609e-30	2.526332742243741e-31	3.4167396305648936e-31	0.9470522386795412	0.5749113280527287	0.9862253798472237	0.25254387022164015
The meeting was as lively as a funeral procession.	The meeting was as lively as a group of children in a bouncy house.	The meeting was not lively at all.	The meeting was very lively.	3.416869106825101e-24	6.493287729415864e-31	3.1674903980157245e-21	2.0977915720107726e-18	2.964505832223901e-33	2.0675700892141006e-33	4.958687533156776e-41	1.8494880049671594e-40	0.5891218412652134	0.7885742748669375	0.9999999832731399	8.945224392510496e-08
He shopped for the item like a bride picking out her dress	He shopped for the item like a robber getting away	He shopped with great care	He shopped in a hurry	2.0264259915589493e-27	1.6744604118421888e-31	4.526168335943515e-16	1.0444424710564029e-16	7.273977671909829e-36	6.513185277834972e-38	6.015871870757212e-41	2.9612062817159574e-40	0.9911253739218292	0.8311473307826205	0.999991729666506	0.004525902496348464
Watching the movie was like going to the dentist's office	Watching the movie was like going to the carnival	The movie was dreadful	The movie was enjoyable	6.258710658159927e-20	9.902350591026238e-19	2.7847046504942565e-14	6.150190457041327e-14	2.771795021952488e-26	2.8989905329323766e-28	5.632787162022606e-28	1.5088798263792525e-26	0.9896493639883093	0.9640125258186374	0.9800829476865244	0.9811493101583345
The cookie was as chewy as a Tootsie Roll	The cookie was as chewy as a brick	The cookie was perfectly chewy.	The cookie was extremely dense and tough.	2.7145196311485605e-23	1.3598388179454417e-21	1.1807551860393973e-20	6.143078023239488e-24	8.932004175005477e-36	4.717055818492952e-39	8.269554273178824e-35	2.795631036925569e-36	0.9994721715384582	0.032700814758828974	0.0974816469122695	0.9983155466169669
The pizza delivery guy had the speed of an Olympic sprinter	The pizza delivery guy had the speed of a tectonic plate	The pizza arrived quickly.	The pizza took forever to come.	3.3293932016723015e-21	2.0032463265969003e-26	4.541937694231568e-18	5.979877067731362e-20	1.473039684433174e-32	2.311091028763476e-36	6.573189367520645e-38	1.3829170763248044e-39	0.9998431319592498	0.02060524436915368	0.9999955376897816	0.0005980249329133879
The pot roast has the aroma of swamp water.	The pot roast has the aroma of a grandmother's kitchen.	The pot roast smells bad.	The pot roast smells flavorsome.	7.757428216691509e-26	2.347803045190721e-25	7.931782853090472e-21	1.4534218762881767e-22	4.960561829028031e-33	7.074312234337389e-38	2.6826925612072334e-36	1.3870923477919147e-37	0.9999857390924818	0.049163233317747156	0.9994594881333091	0.6622471892165095
The photograph has the clarity of an inkblot test.	The photograph has the clarity of a full rainbow.	The photograph is out of focus.	The photograph is crystal clear.	4.925252807421483e-30	4.063138330885982e-28	2.875678517329659e-17	1.8491903051701326e-19	5.693006419729003e-38	8.301487583086307e-40	2.7911129496645528e-36	6.915031379942623e-36	0.985627671439737	0.7124385487293167	0.01998918693299331	0.999879964519986
He has the political prowess of a Kennedy	He has the political prowess of a newborn baby	He has good political skills	He lacks skill in politics	5.4858711183275535e-21	5.222519963484631e-24	5.315497304128104e-17	1.4278326725594178e-18	7.970923175018353e-33	1.9616005075345802e-35	9.824277938343899e-34	3.1327295882542685e-34	0.9975450961902278	0.24177878895442453	0.8902726144376449	0.9410734292735733
This puzzle has the difficulty of putting a man on Mars	This puzzle has the difficulty of a child’s block sorting game	It is very difficult	It is very easy	6.000993529670331e-27	2.8967464713611082e-28	1.5038969263200911e-12	6.014993794824963e-13	6.489616210884785e-33	2.180609300631657e-33	7.787720599273441e-36	2.8457436625280493e-33	0.748494511736147	0.9972708480988429	0.9988014104277038	0.5661647089620891
The boy was as funny as a comedian	The boy was as funny as a dead fly	it was funny	it wasn't funny	1.2201398102542292e-18	3.0648251948296796e-24	3.068806750973904e-14	1.8726778896032644e-14	1.086253560242794e-27	3.407880315215059e-28	4.356756012228824e-33	1.616374113506631e-32	0.761192642535262	0.7876875993326945	0.9999959892066663	4.7428234040985655e-05
The politician's apology was a chess move.	The politician's apology was an avalanche.	The politician's apology was calculated.	The politician's apology was chaotic.	1.0077836306804049e-26	4.023564363449918e-26	7.333006574391361e-23	2.319221415055697e-24	5.8513059773907176e-33	1.6241268368425451e-37	1.477944777908358e-36	4.625209187812131e-36	0.9999722441150054	0.7578391785281	0.9997474800372673	0.9660765432100652
He was as dangerous as a viper	He was as dangerous as a flea	He was very dangerous	He was not dangerous	7.731171184006603e-17	1.305632062358383e-19	1.1911504852853033e-14	8.445748466528401e-15	5.064739730188436e-23	4.537403975908721e-24	4.878850122184461e-26	7.738364684093637e-26	0.9177780136768451	0.6133179788809783	0.9990376297457302	0.016768625810526117
The water was as warm as the surface of the sun	The water was as warm as an icicle	The water was scalding hot	The water was cold	7.52022207859798e-18	6.368047606021127e-20	3.447766801594668e-14	1.2688120937548405e-11	6.269157548112362e-26	8.954604893675637e-25	5.227634533909487e-27	5.547284100155341e-26	0.06542967215858785	0.9138781947292101	0.9230315762984815	0.05833515266524615
Her excuse had the conviction of a deserting soldier.	Her excuse had the conviction of a revivalist preacher.	Her excuse lacked conviction.	Her excuse was full of conviction.	2.523520248116998e-31	1.1579676668958012e-32	1.0474048227419897e-20	6.800208497552995e-24	2.16667968148527e-40	2.689447075917804e-42	4.2527775848221445e-42	2.6077358463229933e-42	0.9877394294003421	0.3801079718734283	0.9807497590563304	0.492287293945265
The threat was an oncoming train	The threat was a third cousin thrice removed	The threat was imminent.	The threat was distant.	3.774656455177056e-20	6.904582760285708e-24	2.759495740427743e-17	1.8076143752393187e-20	1.8922594681792403e-30	2.1370554175941022e-32	9.397951439665836e-34	4.475358772650772e-34	0.9888324524979811	0.3225876668336578	0.9995035941740665	0.02051214731324813
Their love was as easy to understand as a Bob Dylan lyric.	Their love was as a California wildfire season.	Their love was complex and hard to interpret.	Their love was hot and short lived.	1.4435441179186896e-27	2.174708489537047e-28	5.460162114609156e-24	7.589690924063918e-22	8.668715318358373e-39	1.4774119022895257e-40	2.116558035042705e-43	7.267472740555676e-40	0.9832425657535938	0.9997088476462552	0.9999755845441847	0.8310541576442293
The book grabbed my attention like legalese in a merger agreement	The book grabbed my attention like a trashy magazine headline	The book totally bored me.	The book really interested me.	2.409274972875833e-30	7.906511907806286e-25	6.788248247527076e-20	4.519398238237339e-19	2.7261012056740486e-45	5.250489824898654e-45	7.021976927390085e-42	6.676157007305138e-41	0.3417626897537356	0.9048300439209289	0.0003880735163574591	0.9999213607929712
Her thoughts were like a yo-yo	Her thoughts were like a spring stream	Her thoughts were all over the place.	Her thoughts were steady.	9.722989673163191e-17	2.984131539456013e-20	6.774728946023314e-17	3.9816054854527474e-19	4.702278244281932e-28	6.378956015146505e-30	9.157383000109259e-32	2.951564599799813e-32	0.9866158932753479	0.24375071206204382	0.9998052943800739	0.00460572310508226
Her ego was a Ritz cracker	Her ego was a brick building	Her ego was very fragile.	Her ego was unshakeable.	9.969173947034762e-26	3.0121044992930335e-21	3.31104581529516e-18	9.992805489857744e-21	7.967893213293492e-38	2.2899042925158053e-38	2.0243646206540584e-33	1.964824799073502e-31	0.7767645255992854	0.9898020412068539	3.935842154275214e-05	0.9999998834550528
His mind is a steel cage	His mind is an open barn door	He has a very good memory and rarely forgets anything	His memory is terrible, things go in one ear and out the other	1.2093349668598946e-16	8.486937224916779e-20	4.8087668084883745e-18	4.6479548387042965e-21	1.4877033820398617e-27	3.3869816712898285e-32	1.0037716867759366e-31	2.4964676790651418e-34	0.9999772340064278	0.0024809169086914386	0.9999325333276944	0.007316843304026819
The screen was dim like a flashlight.	The screen was dim like a candle.	The screen was bright.	The screen was dim.	2.4117638636629957e-25	3.7564079988686384e-23	9.115485468040484e-18	1.659262686122096e-17	2.2375312158643284e-32	9.98661423552123e-32	3.459114279286414e-30	1.92045414316369e-29	0.1830419332592867	0.8473717425199321	0.006426936393440715	0.9948267698984062
That politician's speech was a good as Lincoln's Gettysburg Address	That politician's speech was a good as a college professor dense lecture.	The speech was sycinct and powerful	The speech was overbearing and boring.	9.709068524485169e-29	3.638973004807868e-39	9.696567899879717e-27	1.2676880650968414e-21	2.362203140369428e-48	4.4346515647462757e-44	8.362200050628667e-61	1.2956481454746059e-51	5.3264101705727895e-05	0.9999999993545933	0.999999999999646	2.9216457904387482e-08
you are as hard as pillow	you are as hard as rock	You are soft	You are stubborn	1.3359964598353038e-21	8.474975513338212e-18	8.401184420929974e-14	1.3342066092541407e-13	6.003034315633758e-26	1.9136092801274086e-29	2.5294744949965955e-25	1.5133372588057924e-24	0.9996813279142376	0.8567912362541292	0.19180384220524763	0.99998735519745
You are as tough as an egg	You are as tough as a coconut	eggs crack	coconuts are hard	1.3403163615395828e-19	5.730385015932474e-19	2.856059270613612e-14	5.3443484014666655e-17	8.971652826831818e-28	3.254400006864906e-30	2.714273188621304e-29	6.752531319765486e-27	0.9963856853982331	0.9959964547440743	0.9706345379912583	0.9995182795692675
The girl is as good at camouflaging her emotions as a chameleon	The girl is as good at camouflaging her emotions as a peacock	The girl hides her emotions well.	The girl shows off her emotions.	2.630698887951389e-25	6.805566499658888e-28	6.592733209993079e-21	1.9479524877831372e-22	5.522188810072174e-38	4.782110083443713e-42	3.4288799951091814e-40	7.969571190592141e-44	0.9999134094077158	0.00023237089969696298	0.9938290402017927	0.0163922038971921
My bank account is dry as the Sahara	My bank account is stuffed like a Thanksgiving turkey	My bank account is barren, I have no money	My bank account is fat with cash, I'm rich	2.360024676869629e-17	2.6366773592065042e-17	2.74722657630341e-18	1.2753469092512184e-21	1.6027833869243366e-28	6.23058392357723e-33	7.702998699646151e-32	5.5647342131542125e-31	0.9999611279866071	0.8784063574310897	0.9995196295101885	0.9889274221161249
The sandwich has the cheesiness of the moon as depicted in cartoons	The sandwich has the cheesiness of a pizza without the primary topping	The sandwich is very cheesy	The sandwich lacks cheese	3.930552505409009e-34	2.998593987685163e-32	5.279000188242624e-18	2.8237810333897704e-18	6.510368366388855e-41	6.465367803280585e-43	6.219804258483389e-40	7.359786520944622e-41	0.9901667739520876	0.10580816876490483	0.094753586587975	0.9912917773865685
The tower has the wind resistance of metal roofing on a fair weather day	The tower has the wind resistance of candy wrapper caught in an updraft	The tower has a high wind resistance	The tower has almost no resistance to wind	1.9791823625476914e-34	2.8124059235292494e-34	5.526119641919826e-19	3.191433928022326e-20	6.738250255045906e-42	1.7137271105011393e-43	1.6410685546706654e-42	3.5696980780071376e-43	0.9751979649409234	0.17866013711527381	0.8041525102532561	0.6756408864786078
The body has the survivability of a hungry tiger in a hen house	The body has the survivability of a paper bag in a stormy ocean	It has high survivability	It has a low survivability rate	7.672089502537121e-32	6.791554982654236e-30	8.720216539578677e-18	7.663895323659664e-18	1.747296711749237e-40	4.0396049147431284e-41	6.750422839178288e-41	3.5379402622063667e-40	0.8122212021561167	0.8397709279524916	0.7213262532100982	0.8975213946984532
She rode that horse like An acrobat	She rode that horse like A seizure victim	She rode it well	She rode it poorly	3.1791291443838325e-25	1.017815574183097e-29	4.519666046320345e-15	1.7935090956749132e-17	3.5272701224660993e-31	6.704279588716593e-34	1.310831495748083e-35	1.0799271757657577e-36	0.9981029065788314	0.07611423357621021	0.999962838604986	0.0016082122015310008
The speech was as inspiring as A cement block	The speech was as inspiring as A legless marathon runner	It is dull	It is motivating	1.643788563923542e-26	5.186845909481055e-30	4.940422047987944e-14	3.970071786959243e-15	9.671703439440367e-35	2.6211592520399946e-35	2.4822835363264877e-39	1.6400651476004713e-37	0.7867738932887778	0.9850903870907418	0.9999743352363454	0.006218115256507283
The glass is a clear as Ikea instructions	The glass is a clear as Saran wrap	It is not clear	It is see thru	1.341023149271027e-25	3.1804513075065225e-25	1.3378979302030866e-11	6.691335930012783e-16	4.697159198499353e-32	1.2089917859459562e-34	2.2362950478362744e-31	1.7152662608544416e-33	0.9974327291759822	0.007611742011603442	0.17358241539263555	0.934156707235012
The cookies tasted like hardtack.	The cookies tasted like heaven.	The cookies are awful.	The cookies are delicous.	1.610264929964912e-22	6.02855447530996e-18	1.781609987239608e-17	1.872016974560394e-18	3.349923719967705e-32	4.73202425425935e-35	8.260238784154995e-31	4.3420602279941555e-31	0.9985894158402364	0.3445450884642735	0.038974213248123085	0.9998910307927369
The floor was as slippery as oil	The floor was as slippery as sandpaper	The floor was slippery.	The floor wasn't slippery at all.	9.051416744494751e-18	6.228130001435609e-20	6.748368266690214e-17	5.152558063692664e-20	1.2978151080051419e-28	4.7843653743351424e-30	1.1796281647458538e-30	7.364903641518417e-32	0.9644459241054654	0.058765160929246614	0.9909925327920462	0.015160316579589763
The gem was as fake as a bad toupee	The gem was as fake as the air we breathe	The gem was obviously fake.	The gem was obviously real.	9.014273821544922e-25	2.4934430223239668e-25	3.91029719037283e-22	5.430768671225562e-24	1.7052231418887807e-36	1.5369401761476305e-39	1.7078978878426467e-37	2.3940545081408376e-40	0.99909949840502	0.0013997928943348828	0.9089612944602724	0.13477413808458327
